frequencies,intensities
1.000000000000000000e+03,-2.454306065538602866e-02
1.001669449081803009e+03,1.500010260747196809e-02
1.003338898163606018e+03,4.591563785028392880e-03
1.005008347245409027e+03,-2.969945569110440942e-03
1.006677796327212036e+03,-5.180719539973011045e-03
1.008347245409015045e+03,1.405259275845159757e-02
1.010016694490818054e+03,1.581358867428225151e-02
1.011686143572621063e+03,-4.436611219749173746e-02
1.013355592654424072e+03,-1.236091791112467995e-03
1.015025041736227081e+03,-3.709498949614310238e-03
1.016694490818030090e+03,-3.547868515341007917e-02
1.018363939899833099e+03,2.095954028657298629e-02
1.020033388981636108e+03,2.241173435695388572e-02
1.021702838063439117e+03,1.111823791809766343e-02
1.023372287145242126e+03,-1.338799304496770398e-02
1.025041736227045021e+03,4.836442363118181875e-02
1.026711185308848144e+03,2.142581823950488046e-02
1.028380634390651039e+03,3.022053780719347049e-03
1.030050083472454162e+03,-1.471173247285414293e-02
1.031719532554257057e+03,-2.804402400243104221e-02
1.033388981636060180e+03,1.984960567775102824e-02
1.035058430717863075e+03,1.154274349992732117e-03
1.036727879799666198e+03,9.639053354323929429e-04
1.038397328881469093e+03,-8.855548063457964122e-03
1.040066777963272216e+03,3.228267905250054026e-02
1.041736227045075111e+03,4.095479860886107153e-03
1.043405676126878234e+03,8.931733965833734898e-04
1.045075125208681129e+03,3.299492140576766597e-03
1.046744574290484252e+03,2.829797459863583192e-03
1.048414023372287147e+03,-9.115653142152624344e-03
1.050083472454090042e+03,1.612914610681219496e-02
1.051752921535893165e+03,1.812144308353025313e-02
1.053422370617696060e+03,2.807172437464272932e-02
1.055091819699499183e+03,2.005535724898000957e-02
1.056761268781302078e+03,1.260367524673899030e-02
1.058430717863105201e+03,2.174303870697974483e-05
1.060100166944908096e+03,-8.748782353540537210e-03
1.061769616026711219e+03,2.781740393415188875e-02
1.063439065108514114e+03,4.071295253957919746e-02
1.065108514190317237e+03,2.942882602897322133e-02
1.066777963272120132e+03,4.810883748044410269e-02
1.068447412353923255e+03,4.013101948292159896e-03
1.070116861435726150e+03,9.256212140403067418e-03
1.071786310517529273e+03,2.100760302243844316e-02
1.073455759599332168e+03,-2.408499346692351620e-03
1.075125208681135291e+03,6.442278100228758519e-04
1.076794657762938186e+03,2.758416512135870857e-02
1.078464106844741309e+03,4.688202711236890557e-02
1.080133555926544204e+03,4.110079347369004904e-02
1.081803005008347327e+03,1.482905173647967347e-02
1.083472454090150222e+03,1.981114202161296522e-02
1.085141903171953345e+03,4.147584778663090249e-02
1.086811352253756240e+03,1.220446147745679437e-02
1.088480801335559363e+03,1.113584759419801798e-02
1.090150250417362258e+03,3.847545862869277550e-02
1.091819699499165381e+03,2.732969433197573322e-03
1.093489148580968276e+03,3.524740665987871613e-02
1.095158597662771172e+03,-1.434876483173146491e-02
1.096828046744574294e+03,4.163842405243242673e-02
1.098497495826377190e+03,4.374102333475714949e-02
1.100166944908180312e+03,3.146650018066780158e-02
1.101836393989983208e+03,1.622717399120609388e-02
1.103505843071786330e+03,3.157383245246295211e-02
1.105175292153589226e+03,4.698868896894137226e-03
1.106844741235392348e+03,1.887727288589589880e-02
1.108514190317195244e+03,-1.638992398051821939e-02
1.110183639398998366e+03,4.551384265971479548e-02
1.111853088480801262e+03,6.166448084801212648e-03
1.113522537562604384e+03,2.081445582516559117e-02
1.115191986644407280e+03,1.041305119859116737e-02
1.116861435726210402e+03,1.058096094409689131e-02
1.118530884808013298e+03,7.864828797579520581e-03
1.120200333889816420e+03,6.327048084892930579e-02
1.121869782971619316e+03,5.334052396196667378e-02
1.123539232053422438e+03,4.079051212375961466e-02
1.125208681135225333e+03,3.530484982188008408e-02
1.126878130217028456e+03,2.591959859150862883e-03
1.128547579298831351e+03,-1.195254998078528960e-02
1.130217028380634474e+03,1.870538811936664492e-02
1.131886477462437369e+03,3.527442236825623773e-02
1.133555926544240492e+03,2.616513184995911123e-02
1.135225375626043387e+03,7.099523013921079512e-03
1.136894824707846510e+03,1.861487908840208857e-02
1.138564273789649405e+03,6.546333736769478773e-02
1.140233722871452301e+03,3.947670691537495669e-02
1.141903171953255423e+03,3.839460803678471090e-02
1.143572621035058546e+03,6.208770724184205225e-02
1.145242070116861441e+03,1.324748720286831466e-02
1.146911519198664337e+03,-2.015634640029112870e-02
1.148580968280467459e+03,2.600720813881862020e-02
1.150250417362270355e+03,3.514925185836027116e-02
1.151919866444073477e+03,2.250022555041632233e-02
1.153589315525876373e+03,4.960668654830029806e-02
1.155258764607679495e+03,2.007818556507310476e-02
1.156928213689482391e+03,2.300883288475336075e-02
1.158597662771285513e+03,1.521936064612513032e-02
1.160267111853088409e+03,2.433178373048467541e-02
1.161936560934891531e+03,6.366867874783556369e-02
1.163606010016694427e+03,1.410377533578287268e-02
1.165275459098497549e+03,7.746011306701409971e-02
1.166944908180300445e+03,2.448731679174264222e-02
1.168614357262103567e+03,1.463066317043032472e-02
1.170283806343906463e+03,2.897434390193309728e-02
1.171953255425709585e+03,3.019372675229934494e-02
1.173622704507512481e+03,1.961336669906255104e-02
1.175292153589315603e+03,2.727697456046320953e-02
1.176961602671118499e+03,3.523357379581325971e-02
1.178631051752921621e+03,2.707592071132673694e-02
1.180300500834724517e+03,1.780557393524915405e-02
1.181969949916527639e+03,2.205815222506784731e-02
1.183639398998330535e+03,4.131671037232518412e-02
1.185308848080133430e+03,4.269369966737335265e-02
1.186978297161936553e+03,3.403091166877406093e-02
1.188647746243739675e+03,5.017706234824900746e-02
1.190317195325542571e+03,6.144982834144471773e-02
1.191986644407345466e+03,3.173806752095934686e-02
1.193656093489148589e+03,2.835784982633236806e-02
