frequencies,intensities
1.000000000000000000e+03,2.367033430865433333e-03
1.001669449081803009e+03,1.085057500890768481e-03
1.003338898163606018e+03,2.841486141241299571e-02
1.005008347245409027e+03,-1.383555138576559804e-02
1.006677796327212036e+03,-5.037751421988471978e-03
1.008347245409015045e+03,-1.669250839956698106e-03
1.010016694490818054e+03,4.928829107730950052e-04
1.011686143572621063e+03,-1.129618921990020383e-02
1.013355592654424072e+03,-8.540538474913195871e-03
1.015025041736227081e+03,2.470735544187670912e-02
1.016694490818030090e+03,-8.046411168676423364e-03
1.018363939899833099e+03,2.341738938782695137e-02
1.020033388981636108e+03,4.612445791364700592e-02
1.021702838063439117e+03,3.132554740363170664e-02
1.023372287145242126e+03,-3.008443618396882194e-02
1.025041736227045021e+03,2.190177041212862039e-02
1.026711185308848144e+03,1.633389138610167809e-02
1.028380634390651039e+03,1.798863379894314121e-02
1.030050083472454162e+03,-2.511099820004943778e-02
1.031719532554257057e+03,2.294828710194642823e-02
1.033388981636060180e+03,-1.370461809422405912e-02
1.035058430717863075e+03,3.430282709513648998e-02
1.036727879799666198e+03,3.017419011823972708e-02
1.038397328881469093e+03,6.005148475060443497e-02
1.040066777963272216e+03,1.628649842118786405e-03
1.041736227045075111e+03,-2.082829579032344919e-02
1.043405676126878234e+03,3.096681740814861972e-02
1.045075125208681129e+03,2.779756503997852374e-02
1.046744574290484252e+03,2.976708417033136975e-03
1.048414023372287147e+03,3.818082333438790887e-02
1.050083472454090042e+03,2.507096532626983121e-02
1.051752921535893165e+03,-1.415444141434267500e-02
1.053422370617696060e+03,4.906449448259938943e-03
1.055091819699499183e+03,3.344371092108310191e-03
1.056761268781302078e+03,1.040298537965251083e-02
1.058430717863105201e+03,1.676968049000232899e-02
1.060100166944908096e+03,-6.596568463862854947e-04
1.061769616026711219e+03,9.637543638440436086e-03
1.063439065108514114e+03,2.571469921884626461e-02
1.065108514190317237e+03,1.277395743597393649e-02
1.066777963272120132e+03,9.170927911560978335e-03
1.068447412353923255e+03,8.814211529766299152e-03
1.070116861435726150e+03,1.323365615372907797e-02
1.071786310517529273e+03,-2.274516176167390089e-02
1.073455759599332168e+03,1.911197119676428038e-02
1.075125208681135291e+03,-4.338872502010487561e-03
1.076794657762938186e+03,1.869110282186127459e-02
1.078464106844741309e+03,-1.254572550326697386e-02
1.080133555926544204e+03,3.568123958512667282e-02
1.081803005008347327e+03,2.230893765043222635e-02
1.083472454090150222e+03,-9.124289707714630659e-03
1.085141903171953345e+03,2.298283951191675695e-02
1.086811352253756240e+03,3.377241253044317715e-03
1.088480801335559363e+03,5.493880195195804950e-02
1.090150250417362258e+03,2.906818477229927006e-02
1.091819699499165381e+03,3.648532112886126999e-03
1.093489148580968276e+03,2.442761393368653861e-02
1.095158597662771172e+03,1.961733277740758744e-02
1.096828046744574294e+03,4.457814810496547875e-02
1.098497495826377190e+03,2.810270542585073528e-02
1.100166944908180312e+03,3.158540397126109039e-02
1.101836393989983208e+03,-7.156238458820851633e-04
1.103505843071786330e+03,3.785282144375481939e-02
1.105175292153589226e+03,6.423226253086225523e-02
1.106844741235392348e+03,3.543680333553177186e-02
1.108514190317195244e+03,2.224358131492236434e-02
1.110183639398998366e+03,2.665122874968655839e-02
1.111853088480801262e+03,4.650309732830700676e-03
1.113522537562604384e+03,2.777156174366021690e-02
1.115191986644407280e+03,2.418157471913560952e-03
1.116861435726210402e+03,2.560784451125165326e-02
1.118530884808013298e+03,1.729992793969072420e-02
1.120200333889816420e+03,8.782754585839777986e-03
1.121869782971619316e+03,3.734733943883648127e-02
1.123539232053422438e+03,-3.719027725963813119e-03
1.125208681135225333e+03,2.560606740196218548e-02
1.126878130217028456e+03,2.456777957992560546e-04
1.128547579298831351e+03,6.369506800560251203e-02
1.130217028380634474e+03,6.692998225035516613e-02
1.131886477462437369e+03,4.469379582586409383e-02
1.133555926544240492e+03,6.604599052770762646e-02
1.135225375626043387e+03,4.029476965598126348e-02
1.136894824707846510e+03,3.960987040174872298e-02
1.138564273789649405e+03,2.058241641110149928e-02
1.140233722871452301e+03,1.150861489546207636e-02
1.141903171953255423e+03,3.230507615698550994e-02
1.143572621035058546e+03,1.936816181871209297e-02
1.145242070116861441e+03,2.164937413898831986e-02
1.146911519198664337e+03,4.531992319157188143e-02
1.148580968280467459e+03,2.851477347907808296e-02
1.150250417362270355e+03,1.777106013151792674e-04
1.151919866444073477e+03,2.738769510362061912e-02
1.153589315525876373e+03,1.677451882765802066e-02
1.155258764607679495e+03,2.647612018729308611e-02
1.156928213689482391e+03,1.074030096457888675e-02
1.158597662771285513e+03,5.702855340290206854e-02
1.160267111853088409e+03,7.141312824546802718e-02
1.161936560934891531e+03,1.145279619422170589e-02
1.163606010016694427e+03,4.698762657251256969e-02
1.165275459098497549e+03,4.630563650541118237e-02
1.166944908180300445e+03,1.318700847920472111e-02
1.168614357262103567e+03,3.702890149519244556e-02
1.170283806343906463e+03,6.355922563085814048e-02
1.171953255425709585e+03,5.260218114895587327e-02
1.173622704507512481e+03,6.837123735038083683e-02
1.175292153589315603e+03,1.289890407800765859e-02
1.176961602671118499e+03,2.169416385565257899e-02
1.178631051752921621e+03,4.277037486563516067e-02
1.180300500834724517e+03,4.434709637795102716e-02
1.181969949916527639e+03,3.806321910894336358e-02
1.183639398998330535e+03,3.015147477118912747e-02
1.185308848080133430e+03,2.999476829819605964e-02
1.186978297161936553e+03,2.636575365211845517e-02
1.188647746243739675e+03,4.785533231900617607e-02
1.190317195325542571e+03,-1.604290992022038703e-02
1.191986644407345466e+03,7.146405927635816890e-02
1.193656093489148589e+03,2.923024497801175736e-02
1.195325542570951711e+03,1.149324948064963867e-02
1.196994991652754607e+03,5.130727050380863574e-02
1.198664440734557502e+03,1.262845342498575274e-02
1.200333889816360625e+03,4.877140051509749885e-02
1.202003338898163520e+03,3.332844727552967262e-02
1.203672787979966643e+03,5.349142010538836950e-02
1.205342237061769538e+03,5.777817028720370895e-02
1.207011686143572661e+03,6.819847055313889295e-02
1.208681135225375556e+03,3.271025848229393990e-02
1.210350584307178679e+03,3.710867414290852651e-02
1.212020033388981574e+03,4.300127678334478287e-02
1.213689482470784696e+03,1.526907764515050142e-02
1.215358931552587592e+03,5.574432458405315094e-02
1.217028380634390714e+03,4.677984270834027736e-02
1.218697829716193610e+03,1.771311575374928671e-02
1.220367278797996732e+03,6.905667717125031635e-02
1.222036727879799628e+03,7.249067826386607072e-02
1.223706176961602750e+03,1.915572067774257148e-02
1.225375626043405646e+03,5.726572687839672632e-02
1.227045075125208768e+03,7.116238335896080125e-02
1.228714524207011664e+03,6.327273936999910919e-02
1.230383973288814786e+03,2.717695212584717024e-02
1.232053422370617682e+03,1.917284245717012017e-02
1.233722871452420804e+03,4.513116915074903007e-02
1.235392320534223700e+03,3.784054332850651792e-02
1.237061769616026595e+03,4.792647509127781480e-02
1.238731218697829718e+03,4.635067430575837144e-02
1.240400667779632840e+03,5.928025350885260392e-02
1.242070116861435736e+03,3.784265662246492912e-02
1.243739565943238631e+03,4.614112246549084001e-02
1.245409015025041754e+03,1.090630742950014220e-01
1.247078464106844649e+03,4.742706436057819025e-02
1.248747913188647772e+03,6.507505245370150126e-02
1.250417362270450667e+03,5.643467679345616494e-02
1.252086811352253790e+03,5.534712397006313206e-02
1.253756260434056685e+03,3.306855198087576414e-02
1.255425709515859808e+03,6.217089890385163464e-02
1.257095158597662703e+03,5.092118925123232526e-02
1.258764607679465826e+03,6.862636288673917839e-02
1.260434056761268721e+03,9.362508790794815683e-02
1.262103505843071844e+03,5.661801331769182599e-02
1.263772954924874739e+03,6.848066023190138574e-02
1.265442404006677862e+03,3.310898706688501086e-02
1.267111853088480757e+03,5.624407655216386720e-02
1.268781302170283880e+03,8.526391245314937639e-02
1.270450751252086775e+03,5.336458458724896436e-02
1.272120200333889898e+03,4.215172323720514647e-02
1.273789649415692793e+03,5.935001631552938584e-02
1.275459098497495688e+03,5.185812754321732221e-02
1.277128547579298811e+03,5.107041218485855461e-02
1.278797996661101934e+03,4.875986752144090969e-02
1.280467445742904829e+03,9.627680653120337939e-02
1.282136894824707724e+03,3.945501516766821565e-02
1.283806343906510847e+03,4.894844391424220398e-02
1.285475792988313970e+03,4.613035130975053077e-02
