frequencies,intensities
1.000000000000000000e+03,-2.715779025603711969e-02
1.001669449081803009e+03,-1.362199611368942152e-02
1.003338898163606018e+03,9.363464024817597792e-03
1.005008347245409027e+03,2.040086693232574105e-02
1.006677796327212036e+03,5.728562541080311349e-02
1.008347245409015045e+03,-3.539625523418039616e-03
1.010016694490818054e+03,1.612961947621893016e-02
1.011686143572621063e+03,1.053365782209237170e-02
1.013355592654424072e+03,-1.365059923966000302e-02
1.015025041736227081e+03,1.904524257354504868e-02
1.016694490818030090e+03,-9.716389865323908637e-04
1.018363939899833099e+03,-2.446531840101018318e-02
1.020033388981636108e+03,6.766927063965725783e-03
1.021702838063439117e+03,1.554223703581595131e-02
1.023372287145242126e+03,1.968554331191819592e-02
1.025041736227045021e+03,2.468398465516931373e-02
1.026711185308848144e+03,-3.164404546169131624e-03
1.028380634390651039e+03,2.720451699702312182e-03
1.030050083472454162e+03,3.121858023060935898e-03
1.031719532554257057e+03,-1.782679217025915155e-03
1.033388981636060180e+03,1.627314004464927057e-03
1.035058430717863075e+03,-4.546446489737659968e-02
1.036727879799666198e+03,-1.290056208151495534e-02
1.038397328881469093e+03,-2.803162795199409113e-02
1.040066777963272216e+03,-2.258515432906992373e-03
1.041736227045075111e+03,1.849817205897483219e-04
1.043405676126878234e+03,-1.807503860838770987e-02
1.045075125208681129e+03,-9.399713512325812495e-03
1.046744574290484252e+03,-1.783376446809137317e-02
1.048414023372287147e+03,1.849184083420253588e-02
1.050083472454090042e+03,3.830451611292920271e-03
1.051752921535893165e+03,-4.520404842246725924e-03
1.053422370617696060e+03,4.210488374496801356e-02
1.055091819699499183e+03,1.797155439531463936e-02
1.056761268781302078e+03,-8.214018752642956653e-03
1.058430717863105201e+03,1.060381717702002860e-02
1.060100166944908096e+03,4.156594815416522759e-02
1.061769616026711219e+03,1.778233757708426455e-02
1.063439065108514114e+03,-1.470056011282574668e-02
1.065108514190317237e+03,9.390262374029260603e-03
1.066777963272120132e+03,-1.306452508328373972e-02
1.068447412353923255e+03,3.539200042335221424e-04
1.070116861435726150e+03,1.745790898518704420e-03
1.071786310517529273e+03,2.844519199348768956e-02
1.073455759599332168e+03,3.046204771917346982e-02
1.075125208681135291e+03,1.623845466171716656e-02
1.076794657762938186e+03,-2.877707396121457692e-02
1.078464106844741309e+03,1.065932722327286170e-02
1.080133555926544204e+03,1.239622245596766828e-02
1.081803005008347327e+03,2.835474540588378556e-02
1.083472454090150222e+03,-1.757594771373830606e-03
1.085141903171953345e+03,2.924538681999052162e-02
1.086811352253756240e+03,3.232646427068840145e-02
1.088480801335559363e+03,9.851067421533269905e-03
1.090150250417362258e+03,2.674044404716097861e-02
1.091819699499165381e+03,1.199449447462643328e-02
1.093489148580968276e+03,1.660536746455602147e-02
1.095158597662771172e+03,8.274113996183390593e-03
1.096828046744574294e+03,2.156838571358087736e-02
1.098497495826377190e+03,3.179892003542920953e-02
1.100166944908180312e+03,3.197390404171454592e-02
1.101836393989983208e+03,3.777041494034224373e-02
1.103505843071786330e+03,1.684658847484740707e-03
1.105175292153589226e+03,3.283051589669231524e-02
1.106844741235392348e+03,1.521805548168834142e-02
1.108514190317195244e+03,2.316118897228233373e-02
1.110183639398998366e+03,3.585898935755293254e-02
1.111853088480801262e+03,1.953155881671897118e-02
1.113522537562604384e+03,4.389373047348797685e-02
1.115191986644407280e+03,2.883322858625582755e-02
1.116861435726210402e+03,1.266217801387634935e-02
1.118530884808013298e+03,6.537042991826117616e-03
1.120200333889816420e+03,3.403724434834290435e-02
1.121869782971619316e+03,4.505008666648886023e-02
1.123539232053422438e+03,3.344238739471706162e-02
1.125208681135225333e+03,4.297471656274665097e-02
1.126878130217028456e+03,1.367781641880640685e-02
1.128547579298831351e+03,3.603526406637540258e-02
1.130217028380634474e+03,3.065699577050195329e-02
1.131886477462437369e+03,3.973314731586349846e-02
1.133555926544240492e+03,1.373168322494952923e-02
1.135225375626043387e+03,4.519956621544790609e-02
1.136894824707846510e+03,-4.491035271822357150e-03
1.138564273789649405e+03,3.518831790055251818e-02
1.140233722871452301e+03,5.160486090342826515e-02
1.141903171953255423e+03,3.673187302441444091e-02
1.143572621035058546e+03,2.472683873083032086e-02
1.145242070116861441e+03,1.811505314236283581e-02
1.146911519198664337e+03,-1.671788050201676937e-02
1.148580968280467459e+03,6.143491478279860390e-02
1.150250417362270355e+03,1.752773914562351376e-02
1.151919866444073477e+03,3.274953100214994528e-02
1.153589315525876373e+03,-1.357013033832275839e-02
1.155258764607679495e+03,-6.874992626650675703e-03
1.156928213689482391e+03,3.879459916194526875e-02
1.158597662771285513e+03,6.071566973867073558e-02
1.160267111853088409e+03,5.365059062230999321e-02
1.161936560934891531e+03,1.783651618670935302e-02
1.163606010016694427e+03,4.706297826034533394e-02
1.165275459098497549e+03,2.860742532271992253e-02
1.166944908180300445e+03,2.371354953462651710e-02
1.168614357262103567e+03,1.470587145388008860e-02
1.170283806343906463e+03,4.848361647843760225e-02
