frequencies,intensities
1.000000000000000000e+03,-4.184026071414993254e-03
1.001669449081803009e+03,4.378995297955656785e-02
1.003338898163606018e+03,-1.259196724434342995e-02
1.005008347245409027e+03,4.617983701482498982e-02
1.006677796327212036e+03,-1.855775031016972804e-02
1.008347245409015045e+03,2.653504426678460204e-02
1.010016694490818054e+03,3.288556477583223607e-03
1.011686143572621063e+03,-1.496757281343983996e-02
1.013355592654424072e+03,-2.622319112923622575e-02
1.015025041736227081e+03,-7.098688731357032794e-03
1.016694490818030090e+03,4.831290731365378219e-03
1.018363939899833099e+03,1.305156452450960403e-02
1.020033388981636108e+03,4.575884031121364021e-02
1.021702838063439117e+03,2.689991231413028927e-02
1.023372287145242126e+03,-3.656983881199627959e-03
1.025041736227045021e+03,-1.499436508750105236e-03
1.026711185308848144e+03,-3.262675076156408907e-03
1.028380634390651039e+03,2.437545793771230679e-02
1.030050083472454162e+03,-3.461885247914748415e-02
1.031719532554257057e+03,8.014108960338058030e-03
1.033388981636060180e+03,5.981632281464791326e-03
1.035058430717863075e+03,4.211880678119478416e-03
1.036727879799666198e+03,-2.778639635545498456e-03
1.038397328881469093e+03,-7.377268888801684354e-03
1.040066777963272216e+03,1.759050022083963674e-02
1.041736227045075111e+03,-7.992630616843906383e-03
1.043405676126878234e+03,-1.244151359656551180e-02
1.045075125208681129e+03,3.729932948430697559e-02
1.046744574290484252e+03,3.431687013574894612e-02
1.048414023372287147e+03,-1.090220645545006417e-02
1.050083472454090042e+03,1.476969521191064463e-02
1.051752921535893165e+03,-2.033389720771236128e-03
1.053422370617696060e+03,1.899827857938658771e-02
1.055091819699499183e+03,-3.472535278707959694e-02
1.056761268781302078e+03,3.043475441498242479e-02
1.058430717863105201e+03,5.441958957370861272e-02
1.060100166944908096e+03,-9.581048675402367709e-03
1.061769616026711219e+03,6.200864925324206522e-03
1.063439065108514114e+03,5.037493552215453751e-02
1.065108514190317237e+03,4.551868364001067715e-03
1.066777963272120132e+03,1.175089619233847006e-02
1.068447412353923255e+03,2.564383385237340579e-02
1.070116861435726150e+03,3.122707034497133188e-02
1.071786310517529273e+03,1.777669155786734331e-02
1.073455759599332168e+03,7.108383510676297146e-02
1.075125208681135291e+03,1.226151877078987887e-02
1.076794657762938186e+03,3.206999211404176764e-02
1.078464106844741309e+03,3.633390883983746850e-02
1.080133555926544204e+03,-5.826924524942832945e-03
1.081803005008347327e+03,3.832982798136755354e-02
1.083472454090150222e+03,2.693167048244220901e-02
1.085141903171953345e+03,1.218213782311020066e-02
1.086811352253756240e+03,-1.881161826057012321e-02
1.088480801335559363e+03,2.475136990216393260e-02
1.090150250417362258e+03,2.024212164951676163e-02
1.091819699499165381e+03,-1.635221422603452476e-02
1.093489148580968276e+03,5.368894989133952966e-02
1.095158597662771172e+03,3.473375096653483207e-02
1.096828046744574294e+03,4.137360234969736372e-02
1.098497495826377190e+03,1.626531373212237661e-02
1.100166944908180312e+03,2.921835307075951876e-02
1.101836393989983208e+03,3.294830312203127914e-02
1.103505843071786330e+03,1.280605104375018635e-02
1.105175292153589226e+03,1.925862007571794640e-02
1.106844741235392348e+03,4.855616250042178034e-02
1.108514190317195244e+03,9.237776137370838289e-03
1.110183639398998366e+03,4.333089568381515155e-02
1.111853088480801262e+03,1.125486666328563354e-02
1.113522537562604384e+03,4.638441444401961156e-02
1.115191986644407280e+03,2.451288129038427938e-02
1.116861435726210402e+03,2.627044934023617731e-02
1.118530884808013298e+03,1.829429141755095634e-02
1.120200333889816420e+03,5.200316438166461414e-03
1.121869782971619316e+03,2.785148288787881246e-02
1.123539232053422438e+03,1.706639138334541464e-02
1.125208681135225333e+03,-9.246880704217062125e-03
1.126878130217028456e+03,3.839109347444768366e-02
1.128547579298831351e+03,5.872091395286428012e-03
1.130217028380634474e+03,1.055314574480288765e-02
1.131886477462437369e+03,2.127111103991682906e-02
1.133555926544240492e+03,5.265942577525477980e-02
1.135225375626043387e+03,2.250024076997960559e-02
1.136894824707846510e+03,3.343308414126262146e-02
1.138564273789649405e+03,-7.917531674550646464e-03
1.140233722871452301e+03,1.835725672681146059e-02
1.141903171953255423e+03,4.617545209230669578e-02
1.143572621035058546e+03,5.198177491620832591e-03
1.145242070116861441e+03,2.325628943047294145e-02
1.146911519198664337e+03,1.246113908633491446e-03
1.148580968280467459e+03,-2.829025375513813390e-03
1.150250417362270355e+03,4.835830433876701223e-03
1.151919866444073477e+03,-1.706661585897779887e-03
1.153589315525876373e+03,3.768420310806379347e-02
1.155258764607679495e+03,1.939955422860031170e-02
1.156928213689482391e+03,2.104258911655976921e-02
1.158597662771285513e+03,2.775501173470763458e-02
1.160267111853088409e+03,5.307851368418912280e-02
1.161936560934891531e+03,2.913982135902634316e-02
1.163606010016694427e+03,2.459811156886988759e-02
1.165275459098497549e+03,7.796364600520100385e-02
1.166944908180300445e+03,8.799999791493065548e-02
1.168614357262103567e+03,1.973238750614991766e-02
1.170283806343906463e+03,3.913442594865976926e-02
1.171953255425709585e+03,5.418208790356252025e-02
1.173622704507512481e+03,6.242530727740752683e-02
1.175292153589315603e+03,2.771651537388231112e-02
1.176961602671118499e+03,5.501184081811363868e-02
1.178631051752921621e+03,3.258670495468227180e-02
1.180300500834724517e+03,4.359085626660436086e-02
1.181969949916527639e+03,2.232247494529669002e-02
1.183639398998330535e+03,5.594282650956892977e-02
1.185308848080133430e+03,6.334366632363928884e-02
1.186978297161936553e+03,8.326116675288197655e-02
1.188647746243739675e+03,5.681573144880765203e-02
1.190317195325542571e+03,5.249775721867000478e-02
1.191986644407345466e+03,7.977354596404040432e-02
1.193656093489148589e+03,1.060595301561215176e-02
1.195325542570951711e+03,1.614303231595568336e-02
1.196994991652754607e+03,5.193912994364122127e-02
1.198664440734557502e+03,3.605601273003015972e-03
1.200333889816360625e+03,9.078229577026059038e-02
1.202003338898163520e+03,4.556970179192778442e-02
1.203672787979966643e+03,1.897572472614082739e-02
1.205342237061769538e+03,2.690189859768943662e-02
1.207011686143572661e+03,4.406778159862612815e-02
1.208681135225375556e+03,4.626762130860534450e-02
1.210350584307178679e+03,1.907043722806966643e-02
1.212020033388981574e+03,3.500385663103906808e-03
1.213689482470784696e+03,3.210470056791217552e-03
1.215358931552587592e+03,7.381804764607935443e-02
1.217028380634390714e+03,3.670819656397688452e-02
1.218697829716193610e+03,2.017311650041244894e-02
1.220367278797996732e+03,5.465060780375945171e-03
1.222036727879799628e+03,4.925805615322797343e-02
1.223706176961602750e+03,6.040519510531845715e-02
1.225375626043405646e+03,6.514913639064773276e-02
1.227045075125208768e+03,6.019251715901688393e-02
1.228714524207011664e+03,5.304087827498317476e-02
1.230383973288814786e+03,4.329140918874941485e-02
1.232053422370617682e+03,6.841382749103765148e-02
1.233722871452420804e+03,4.804013675751416662e-02
1.235392320534223700e+03,5.223620726583282081e-02
1.237061769616026595e+03,3.152630112108723709e-02
1.238731218697829718e+03,2.668618105348514666e-02
1.240400667779632840e+03,5.943331692883787459e-02
1.242070116861435736e+03,4.469731630008191153e-02
1.243739565943238631e+03,3.779173811745319134e-02
1.245409015025041754e+03,6.234687479203654403e-02
1.247078464106844649e+03,1.083827819882853399e-01
1.248747913188647772e+03,8.766546963626055400e-02
1.250417362270450667e+03,2.252056839313472739e-02
1.252086811352253790e+03,5.262517167014889308e-02
1.253756260434056685e+03,8.227763035507729139e-02
1.255425709515859808e+03,6.377834136234719620e-02
1.257095158597662703e+03,5.355366102894969227e-02
1.258764607679465826e+03,7.048979075497387170e-02
1.260434056761268721e+03,4.384700207461952881e-02
1.262103505843071844e+03,5.200135106908863880e-02
1.263772954924874739e+03,4.783005628815113763e-02
1.265442404006677862e+03,5.258867357972440981e-02
1.267111853088480757e+03,2.707638461466138277e-02
1.268781302170283880e+03,7.553388193674542839e-02
1.270450751252086775e+03,2.384017633679174145e-02
1.272120200333889898e+03,3.104431702033850354e-02
1.273789649415692793e+03,4.980371052424275441e-02
1.275459098497495688e+03,4.944664619756677926e-02
1.277128547579298811e+03,4.086125879407754430e-02
1.278797996661101934e+03,3.134525311710620321e-02
1.280467445742904829e+03,5.830210250074065181e-02
1.282136894824707724e+03,6.986520472503607304e-02
1.283806343906510847e+03,7.395147516997326032e-02
