frequencies,intensities
1.000000000000000000e+03,1.754919775633508386e-02
1.001669449081803009e+03,-6.537197546700516905e-04
1.003338898163606018e+03,1.398581012495293818e-02
1.005008347245409027e+03,3.434138236153644330e-02
1.006677796327212036e+03,1.259352994430001753e-02
1.008347245409015045e+03,1.410888108325239823e-02
1.010016694490818054e+03,2.178165302650271300e-03
1.011686143572621063e+03,-1.654559950800739421e-02
1.013355592654424072e+03,-2.657258692783701776e-02
1.015025041736227081e+03,2.334818089611278430e-02
1.016694490818030090e+03,-1.558510648962491141e-02
1.018363939899833099e+03,8.846508533111687930e-03
1.020033388981636108e+03,-4.114952115836757567e-03
1.021702838063439117e+03,1.731140399733173060e-02
1.023372287145242126e+03,6.903307167011348347e-03
1.025041736227045021e+03,-1.076596691553854089e-03
1.026711185308848144e+03,-2.029223905941882067e-02
1.028380634390651039e+03,-2.001731843338730443e-02
1.030050083472454162e+03,5.034996109053459928e-02
1.031719532554257057e+03,1.454810355283636496e-02
1.033388981636060180e+03,1.176369479903682791e-02
1.035058430717863075e+03,-4.639405492622688393e-03
1.036727879799666198e+03,4.786887973595609601e-03
1.038397328881469093e+03,5.345616294237305610e-03
1.040066777963272216e+03,4.509994310302044285e-03
1.041736227045075111e+03,-8.721866561023024905e-03
1.043405676126878234e+03,-9.444655535342271965e-03
1.045075125208681129e+03,2.976371116614935641e-02
1.046744574290484252e+03,2.798072469986051872e-02
1.048414023372287147e+03,-2.408737687844976494e-03
1.050083472454090042e+03,-5.116937138493439161e-03
1.051752921535893165e+03,1.237908230466289519e-02
1.053422370617696060e+03,6.642045523570516870e-03
1.055091819699499183e+03,2.541611814129994193e-02
1.056761268781302078e+03,1.842427597684957730e-04
1.058430717863105201e+03,1.009493555385900312e-02
1.060100166944908096e+03,1.562849828037774294e-02
1.061769616026711219e+03,1.286477308182020635e-02
1.063439065108514114e+03,9.592256046997304011e-03
1.065108514190317237e+03,3.947048234423389951e-02
1.066777963272120132e+03,1.892436816939511296e-02
1.068447412353923255e+03,8.497630563749459381e-03
1.070116861435726150e+03,1.555963135493566678e-02
1.071786310517529273e+03,2.455535782148679513e-02
1.073455759599332168e+03,1.601739599108068304e-02
1.075125208681135291e+03,4.242956010279175932e-02
1.076794657762938186e+03,-4.789775919902053425e-03
1.078464106844741309e+03,3.143881070558466467e-02
1.080133555926544204e+03,-3.377980422829454654e-03
1.081803005008347327e+03,2.183874822751302042e-02
1.083472454090150222e+03,2.430251548744584433e-02
1.085141903171953345e+03,-1.035228702515352678e-02
1.086811352253756240e+03,2.167713565712657553e-02
1.088480801335559363e+03,1.800712966555988864e-02
1.090150250417362258e+03,8.641718810836166928e-03
1.091819699499165381e+03,2.042742248012168957e-02
1.093489148580968276e+03,3.366378671374499476e-02
1.095158597662771172e+03,2.729252699480108624e-02
1.096828046744574294e+03,1.510304375808683985e-02
1.098497495826377190e+03,5.510089681207876178e-02
1.100166944908180312e+03,7.617764031579063455e-02
1.101836393989983208e+03,3.853431330026136498e-02
1.103505843071786330e+03,2.943844024795421593e-02
1.105175292153589226e+03,2.544172810826562242e-02
1.106844741235392348e+03,5.776692095065052990e-04
1.108514190317195244e+03,3.459079462163816565e-02
1.110183639398998366e+03,1.130337816793858252e-02
1.111853088480801262e+03,2.907947823336504145e-03
1.113522537562604384e+03,2.342969703374494714e-02
1.115191986644407280e+03,1.916518395555234094e-02
1.116861435726210402e+03,2.853340113801251104e-02
1.118530884808013298e+03,3.142383232750115690e-02
1.120200333889816420e+03,1.346574920777893550e-02
1.121869782971619316e+03,-1.298208172934194743e-02
1.123539232053422438e+03,3.354168771396103671e-02
1.125208681135225333e+03,5.350771883498306458e-03
1.126878130217028456e+03,5.035312277720124796e-02
1.128547579298831351e+03,3.871425309782273311e-02
1.130217028380634474e+03,1.906768746207798335e-02
1.131886477462437369e+03,2.455632227956969921e-02
1.133555926544240492e+03,-1.581478990899776171e-03
1.135225375626043387e+03,1.894960071068697155e-03
1.136894824707846510e+03,-2.421239769402211764e-02
1.138564273789649405e+03,2.899003544175604574e-03
1.140233722871452301e+03,2.421217140869720563e-02
1.141903171953255423e+03,-1.014521094697719630e-02
1.143572621035058546e+03,5.585209594615488105e-02
1.145242070116861441e+03,2.009367158789466742e-02
1.146911519198664337e+03,-5.591621950886704190e-03
1.148580968280467459e+03,-1.258350305567691035e-03
1.150250417362270355e+03,2.042833657656555751e-02
1.151919866444073477e+03,2.737532491463236933e-02
1.153589315525876373e+03,3.245151295760468485e-02
1.155258764607679495e+03,2.398429226953198434e-02
1.156928213689482391e+03,1.270059387519563779e-02
