frequencies,intensities
1.000000000000000000e+03,-9.043876095465820317e-03
1.001669449081803009e+03,-1.974209263666850886e-02
1.003338898163606018e+03,-2.032101089989959974e-02
1.005008347245409027e+03,1.304447075852753317e-02
1.006677796327212036e+03,6.654066829519304088e-03
1.008347245409015045e+03,-2.724124787569227185e-02
1.010016694490818054e+03,7.075881981251395253e-03
1.011686143572621063e+03,6.913045014649295272e-03
1.013355592654424072e+03,1.747191855266705743e-02
1.015025041736227081e+03,-3.306327591918884964e-03
1.016694490818030090e+03,-2.415514640718401454e-02
1.018363939899833099e+03,-3.359053027826489068e-02
1.020033388981636108e+03,1.144163276662871209e-02
1.021702838063439117e+03,3.266191439600839991e-02
1.023372287145242126e+03,-3.415399344649787394e-03
1.025041736227045021e+03,-4.506948491151486352e-02
1.026711185308848144e+03,7.346181364482248441e-03
1.028380634390651039e+03,-9.690329241973973107e-03
1.030050083472454162e+03,-1.182502934437598685e-03
1.031719532554257057e+03,-3.163967794934465644e-03
1.033388981636060180e+03,3.798708848330001331e-02
1.035058430717863075e+03,-8.158702297666582670e-03
1.036727879799666198e+03,3.079176974609045339e-02
1.038397328881469093e+03,1.015370626375043314e-02
1.040066777963272216e+03,2.042219664056156569e-02
1.041736227045075111e+03,3.351566954645816832e-02
1.043405676126878234e+03,-3.518750675708571737e-03
1.045075125208681129e+03,1.617043845201059614e-03
1.046744574290484252e+03,2.330860813636392859e-02
1.048414023372287147e+03,-1.575763978445074084e-03
1.050083472454090042e+03,1.924564373848447474e-02
1.051752921535893165e+03,-2.815621797739467636e-02
1.053422370617696060e+03,1.032826731344586163e-02
1.055091819699499183e+03,-3.367875879514996632e-03
1.056761268781302078e+03,3.396350833688879800e-02
1.058430717863105201e+03,6.892933619927664457e-02
1.060100166944908096e+03,2.175973148878752525e-03
1.061769616026711219e+03,3.329158323399902114e-02
1.063439065108514114e+03,-3.884877231920474266e-03
1.065108514190317237e+03,-7.101792314220378016e-04
1.066777963272120132e+03,4.233870597320216547e-03
1.068447412353923255e+03,-9.097577626796722952e-03
1.070116861435726150e+03,7.763157251063999148e-04
1.071786310517529273e+03,1.285436161024886177e-02
1.073455759599332168e+03,1.687057142359053852e-02
1.075125208681135291e+03,3.150221874529546273e-02
1.076794657762938186e+03,5.655381108502162413e-02
1.078464106844741309e+03,6.728735786223436627e-03
1.080133555926544204e+03,3.123654321655982072e-02
1.081803005008347327e+03,2.400070948449888400e-02
1.083472454090150222e+03,6.741063665650080458e-03
1.085141903171953345e+03,7.390501694166683178e-03
1.086811352253756240e+03,1.668246236562213880e-02
1.088480801335559363e+03,2.881034809677834180e-02
1.090150250417362258e+03,4.531477371445651048e-04
1.091819699499165381e+03,1.785407568268743486e-02
1.093489148580968276e+03,2.314080858592808612e-02
1.095158597662771172e+03,-5.943985444267052554e-03
1.096828046744574294e+03,-2.322927317429483024e-02
1.098497495826377190e+03,1.857888466683045234e-02
1.100166944908180312e+03,8.134658980947995915e-03
1.101836393989983208e+03,-1.137172605044413365e-02
1.103505843071786330e+03,1.588917330097177824e-02
1.105175292153589226e+03,3.381077874708442177e-02
1.106844741235392348e+03,1.314942946980161669e-02
1.108514190317195244e+03,-3.983074152013953151e-03
1.110183639398998366e+03,3.117096391854131537e-02
1.111853088480801262e+03,8.975429296313003694e-03
1.113522537562604384e+03,1.766631544290657788e-02
1.115191986644407280e+03,4.551244899520346526e-03
1.116861435726210402e+03,4.302896404978855116e-02
1.118530884808013298e+03,3.488463155416204886e-04
1.120200333889816420e+03,4.122337869709120917e-02
1.121869782971619316e+03,-6.640417839955302381e-03
1.123539232053422438e+03,1.930512530781007888e-02
1.125208681135225333e+03,4.900263839947383709e-02
1.126878130217028456e+03,8.226597856347883653e-03
1.128547579298831351e+03,3.698461341415390513e-02
1.130217028380634474e+03,1.085695230453843398e-02
1.131886477462437369e+03,2.254852052251132485e-02
1.133555926544240492e+03,3.826852745536138412e-02
1.135225375626043387e+03,3.667230732509919183e-02
1.136894824707846510e+03,1.876599642695783721e-02
1.138564273789649405e+03,2.734422372329952874e-02
1.140233722871452301e+03,4.101281547326743326e-02
1.141903171953255423e+03,3.406483239287670661e-02
1.143572621035058546e+03,6.270021967207789482e-02
1.145242070116861441e+03,4.004735546902907922e-02
1.146911519198664337e+03,5.155605550809121834e-02
1.148580968280467459e+03,5.232888026557469541e-03
1.150250417362270355e+03,2.720578482576783627e-02
1.151919866444073477e+03,2.230657650099168721e-02
1.153589315525876373e+03,5.641352918993505772e-02
1.155258764607679495e+03,7.022186689494483436e-02
1.156928213689482391e+03,-2.040668279481226005e-02
1.158597662771285513e+03,2.088082361767480688e-02
1.160267111853088409e+03,4.689964454750938927e-02
