frequencies,intensities
1.000000000000000000e+03,-2.452254255534689828e-03
1.001669449081803009e+03,9.695532278013249336e-03
1.003338898163606018e+03,-5.514121908104165949e-03
1.005008347245409027e+03,1.933878800925303279e-03
1.006677796327212036e+03,-2.905375825701847145e-02
1.008347245409015045e+03,5.511009244309062437e-03
1.010016694490818054e+03,3.101881409737678938e-02
1.011686143572621063e+03,-3.921255730781297681e-03
1.013355592654424072e+03,-2.714294151101443939e-02
1.015025041736227081e+03,6.089738439809015517e-03
1.016694490818030090e+03,2.294533211028463096e-02
1.018363939899833099e+03,1.144584565621906656e-03
1.020033388981636108e+03,-7.463618283580107302e-04
1.021702838063439117e+03,-5.972712506883129033e-04
1.023372287145242126e+03,-1.816813970805507966e-02
1.025041736227045021e+03,2.527146986975003107e-03
1.026711185308848144e+03,-4.712494754442025924e-02
1.028380634390651039e+03,2.441745534473022117e-02
1.030050083472454162e+03,-3.961359269806234706e-02
1.031719532554257057e+03,-3.002994975807161265e-02
1.033388981636060180e+03,8.083934426411788776e-03
1.035058430717863075e+03,1.412843057404941129e-02
1.036727879799666198e+03,-1.230374295246356581e-02
1.038397328881469093e+03,7.717482361966864803e-03
1.040066777963272216e+03,1.302455840984672458e-02
1.041736227045075111e+03,-6.989528805707623943e-03
1.043405676126878234e+03,2.609396437445099526e-02
1.045075125208681129e+03,-2.662455141908269193e-03
1.046744574290484252e+03,8.817669908220613501e-03
1.048414023372287147e+03,-4.345384248567769545e-03
1.050083472454090042e+03,-1.358573042345617883e-02
1.051752921535893165e+03,1.534987996993091020e-02
1.053422370617696060e+03,1.127873589173484029e-02
1.055091819699499183e+03,2.590656184692580535e-02
1.056761268781302078e+03,1.646548995111823260e-02
1.058430717863105201e+03,3.249906823184534055e-02
1.060100166944908096e+03,1.677785288734919000e-02
1.061769616026711219e+03,2.067704320919277333e-02
1.063439065108514114e+03,1.673106141202499592e-02
1.065108514190317237e+03,1.247674512548226436e-02
1.066777963272120132e+03,2.757760676637049935e-03
1.068447412353923255e+03,4.426941318812559895e-02
1.070116861435726150e+03,3.806906473493609777e-02
1.071786310517529273e+03,7.502133229910844942e-03
1.073455759599332168e+03,8.819413245128998602e-03
1.075125208681135291e+03,2.073365127344699299e-02
1.076794657762938186e+03,2.025902707473974801e-03
1.078464106844741309e+03,2.387440474490079220e-02
1.080133555926544204e+03,1.447397518694669601e-02
1.081803005008347327e+03,3.483948552042116786e-02
1.083472454090150222e+03,4.382819697670722880e-03
1.085141903171953345e+03,2.701338309645055086e-02
1.086811352253756240e+03,1.923034079248564163e-02
1.088480801335559363e+03,-9.106336825001424412e-03
1.090150250417362258e+03,5.004036710236706154e-03
