frequencies,intensities
1.000000000000000000e+03,1.154657648606315784e-02
1.001669449081803009e+03,-1.075112865906761861e-02
1.003338898163606018e+03,1.745954060870090821e-02
1.005008347245409027e+03,-7.485937108618920081e-03
1.006677796327212036e+03,3.902347959503593006e-02
1.008347245409015045e+03,5.338336200677479791e-03
1.010016694490818054e+03,-1.120185722849793841e-02
1.011686143572621063e+03,-1.409814999063290809e-02
1.013355592654424072e+03,-1.750375275389658147e-02
1.015025041736227081e+03,2.411186776906976137e-02
1.016694490818030090e+03,4.852483037601497753e-03
1.018363939899833099e+03,-2.158533539990856176e-02
1.020033388981636108e+03,1.584826645503719517e-02
1.021702838063439117e+03,4.329950795746668156e-03
1.023372287145242126e+03,2.461726125808677296e-03
1.025041736227045021e+03,3.261196576508213624e-03
1.026711185308848144e+03,-2.910505198980193470e-02
1.028380634390651039e+03,5.426506025727122033e-03
1.030050083472454162e+03,2.820338795246624120e-04
1.031719532554257057e+03,2.378358836266812604e-02
1.033388981636060180e+03,-6.837205957503639589e-03
1.035058430717863075e+03,3.579800100092263293e-02
1.036727879799666198e+03,3.020854160055844867e-02
1.038397328881469093e+03,2.800962052075060826e-02
1.040066777963272216e+03,2.638934829056666098e-02
1.041736227045075111e+03,6.708945320324039008e-03
1.043405676126878234e+03,1.822849637765247555e-02
1.045075125208681129e+03,-2.542752547033124214e-03
1.046744574290484252e+03,1.058270210461101195e-02
1.048414023372287147e+03,1.449082415593126033e-02
1.050083472454090042e+03,5.864050784752352502e-03
1.051752921535893165e+03,-5.661287521930350591e-03
1.053422370617696060e+03,3.865164704404094008e-03
1.055091819699499183e+03,3.918554758452104381e-02
1.056761268781302078e+03,3.639020741827548797e-03
1.058430717863105201e+03,4.369816772716806665e-03
1.060100166944908096e+03,3.124936818497956598e-02
1.061769616026711219e+03,2.953109544212343535e-02
1.063439065108514114e+03,4.000370007528540606e-02
1.065108514190317237e+03,2.933376682341343189e-02
1.066777963272120132e+03,1.896465340151836515e-02
1.068447412353923255e+03,4.665289421056496855e-02
1.070116861435726150e+03,3.010403467821737636e-02
1.071786310517529273e+03,-8.951215243341536371e-03
1.073455759599332168e+03,6.097269730221700074e-02
1.075125208681135291e+03,2.347860218840864405e-02
1.076794657762938186e+03,1.634098811249432709e-02
1.078464106844741309e+03,2.021176777974727917e-02
1.080133555926544204e+03,1.306900737054788111e-02
1.081803005008347327e+03,2.286456734179610761e-02
1.083472454090150222e+03,2.325323581069834583e-02
1.085141903171953345e+03,1.140146896869351223e-03
1.086811352253756240e+03,-4.891167251825754431e-02
1.088480801335559363e+03,1.786510725947557110e-03
1.090150250417362258e+03,2.370497476841669851e-02
1.091819699499165381e+03,5.192033102649076803e-02
1.093489148580968276e+03,5.816470723184685720e-02
1.095158597662771172e+03,1.440375185992472801e-02
1.096828046744574294e+03,7.313726362992541835e-03
1.098497495826377190e+03,2.658989902805795891e-03
1.100166944908180312e+03,-1.327273745374468739e-02
1.101836393989983208e+03,-1.222175603116763820e-04
1.103505843071786330e+03,-9.464626977681387526e-03
1.105175292153589226e+03,1.280285026384696268e-02
1.106844741235392348e+03,-2.666666318661982740e-02
1.108514190317195244e+03,-5.173229238261217722e-03
1.110183639398998366e+03,3.659464547617759245e-02
1.111853088480801262e+03,-3.893838528842126501e-03
1.113522537562604384e+03,6.041603987736655912e-03
1.115191986644407280e+03,6.599981486207096709e-03
1.116861435726210402e+03,3.229271265526553747e-02
1.118530884808013298e+03,6.699726841029436664e-03
1.120200333889816420e+03,4.549488478858413482e-02
1.121869782971619316e+03,4.161016589712108332e-02
1.123539232053422438e+03,5.417827910600443719e-02
