frequencies,intensities
1.000000000000000000e+03,-1.917088221695736200e-02
1.001669449081803009e+03,4.741394567962143800e-03
1.003338898163606018e+03,-1.864031759954934767e-02
1.005008347245409027e+03,1.346850589252511499e-02
1.006677796327212036e+03,5.077196286380787973e-03
1.008347245409015045e+03,5.386730686900170068e-02
1.010016694490818054e+03,-7.880913297711084758e-03
1.011686143572621063e+03,4.505533547643263137e-02
1.013355592654424072e+03,-3.479731928316081788e-03
1.015025041736227081e+03,1.955559814248983286e-02
1.016694490818030090e+03,1.720445873887841565e-02
1.018363939899833099e+03,-1.856166883846662591e-02
1.020033388981636108e+03,7.933013039205148720e-03
1.021702838063439117e+03,2.624606418390676432e-02
1.023372287145242126e+03,-1.787847841412079988e-02
1.025041736227045021e+03,3.234990162931657143e-02
1.026711185308848144e+03,-2.323965093416213712e-02
1.028380634390651039e+03,1.571191809055132518e-02
1.030050083472454162e+03,-9.863292403836043665e-03
1.031719532554257057e+03,-8.943310087063883335e-03
1.033388981636060180e+03,2.253562927353403716e-02
1.035058430717863075e+03,2.567841631872449723e-02
1.036727879799666198e+03,2.061892261661913556e-02
1.038397328881469093e+03,1.482884232832099372e-03
1.040066777963272216e+03,1.794400813824729296e-02
1.041736227045075111e+03,5.431423479792791761e-03
1.043405676126878234e+03,2.784459992563516340e-02
1.045075125208681129e+03,-2.739876554046744711e-02
1.046744574290484252e+03,1.388355524300274521e-02
1.048414023372287147e+03,3.398512549338304767e-02
1.050083472454090042e+03,2.590261956337538626e-03
1.051752921535893165e+03,1.011356145613765550e-03
1.053422370617696060e+03,-9.164840817340685203e-03
1.055091819699499183e+03,1.257907197849807493e-02
1.056761268781302078e+03,4.670675323398418288e-03
1.058430717863105201e+03,2.741809839889536998e-02
1.060100166944908096e+03,-1.071244572065875242e-02
1.061769616026711219e+03,1.847421193054474622e-02
1.063439065108514114e+03,5.296504823704313580e-05
1.065108514190317237e+03,-1.634809131529779344e-02
1.066777963272120132e+03,-8.413497086875105016e-03
1.068447412353923255e+03,-2.284229094764287510e-02
1.070116861435726150e+03,-3.340150237610390455e-02
1.071786310517529273e+03,-8.537127957272978157e-04
1.073455759599332168e+03,5.648826345332903787e-02
1.075125208681135291e+03,-1.364704337123651481e-03
1.076794657762938186e+03,2.035781224081105803e-02
1.078464106844741309e+03,6.300197763586222466e-03
1.080133555926544204e+03,-9.082691677237481748e-03
1.081803005008347327e+03,2.224443651835801908e-02
1.083472454090150222e+03,-1.608478192175990390e-02
1.085141903171953345e+03,3.787946626537622152e-02
1.086811352253756240e+03,-2.635237524303793433e-03
1.088480801335559363e+03,5.116755187087597412e-02
1.090150250417362258e+03,3.527235106734590703e-02
1.091819699499165381e+03,2.318182967658385593e-02
1.093489148580968276e+03,1.619729617887608747e-02
1.095158597662771172e+03,1.300556505801809051e-02
1.096828046744574294e+03,1.521846611850578325e-02
1.098497495826377190e+03,2.597066916967022063e-02
1.100166944908180312e+03,3.162740634488944713e-02
1.101836393989983208e+03,2.455524587518465723e-02
1.103505843071786330e+03,1.339334256145064544e-02
1.105175292153589226e+03,2.703019074903140195e-02
1.106844741235392348e+03,8.499117011545466449e-03
1.108514190317195244e+03,4.394579289126365751e-02
1.110183639398998366e+03,9.074610344020140815e-03
1.111853088480801262e+03,3.920157677324277723e-02
1.113522537562604384e+03,1.135129761362414606e-02
1.115191986644407280e+03,3.373870167012847643e-02
1.116861435726210402e+03,2.560296913724952744e-02
1.118530884808013298e+03,3.054885054588461421e-02
1.120200333889816420e+03,4.541515409517521418e-02
1.121869782971619316e+03,1.899773097767697150e-02
1.123539232053422438e+03,1.009780415737836397e-02
1.125208681135225333e+03,2.431267026678373550e-02
1.126878130217028456e+03,4.874942450718720843e-02
1.128547579298831351e+03,6.883073495193937907e-02
1.130217028380634474e+03,1.730851466896732652e-02
1.131886477462437369e+03,-1.257718573220720920e-02
1.133555926544240492e+03,9.711993472000576139e-03
1.135225375626043387e+03,4.756152273134381381e-02
1.136894824707846510e+03,4.109198303576704070e-02
1.138564273789649405e+03,5.856960931898856637e-02
1.140233722871452301e+03,4.683605152697144225e-02
1.141903171953255423e+03,6.692220531676240647e-02
1.143572621035058546e+03,5.176268285777643058e-02
1.145242070116861441e+03,4.297131067873847382e-02
1.146911519198664337e+03,7.099403446730487288e-02
1.148580968280467459e+03,3.966704799619719113e-02
1.150250417362270355e+03,3.629704456697162990e-02
1.151919866444073477e+03,5.431275888490254278e-02
1.153589315525876373e+03,6.740735866494106804e-03
1.155258764607679495e+03,2.101647154783604921e-02
1.156928213689482391e+03,2.136779038036994496e-02
1.158597662771285513e+03,4.000019166493329337e-02
1.160267111853088409e+03,3.793607053892490005e-02
1.161936560934891531e+03,2.691735594838071816e-03
1.163606010016694427e+03,5.908201280455220583e-02
