frequencies,intensities
1.000000000000000000e+03,4.229905559820270819e-03
1.001669449081803009e+03,-2.370616774759615533e-02
1.003338898163606018e+03,-2.190257847928551646e-02
1.005008347245409027e+03,-4.784167808915257281e-02
1.006677796327212036e+03,1.114266402894825009e-02
1.008347245409015045e+03,1.066616200837023493e-02
1.010016694490818054e+03,2.033728616542742045e-03
1.011686143572621063e+03,-1.705348175723551962e-02
1.013355592654424072e+03,-1.334242492551956233e-02
1.015025041736227081e+03,-4.040151260760673109e-03
1.016694490818030090e+03,4.796321604134894979e-03
1.018363939899833099e+03,-5.893703204726211814e-03
1.020033388981636108e+03,-8.606731664386503555e-03
1.021702838063439117e+03,-4.862285892610681594e-03
1.023372287145242126e+03,-1.687517785566200121e-02
1.025041736227045021e+03,-1.808085365277961598e-02
1.026711185308848144e+03,7.502941120435853081e-03
1.028380634390651039e+03,-8.133894797854399755e-03
1.030050083472454162e+03,6.084627901045545038e-03
1.031719532554257057e+03,1.826488585689206579e-02
1.033388981636060180e+03,-1.098123920544197794e-02
1.035058430717863075e+03,1.183143111608191481e-02
1.036727879799666198e+03,1.274151828735490752e-02
1.038397328881469093e+03,5.057790310554775848e-03
1.040066777963272216e+03,4.386173930808902333e-02
1.041736227045075111e+03,7.312159443717720919e-04
1.043405676126878234e+03,4.232448368550652956e-02
1.045075125208681129e+03,2.893675057164602632e-02
1.046744574290484252e+03,9.400002236594474231e-03
1.048414023372287147e+03,2.645975880757856294e-02
1.050083472454090042e+03,7.755232863213378305e-03
1.051752921535893165e+03,4.388821782852382614e-02
1.053422370617696060e+03,2.196548550957446583e-02
1.055091819699499183e+03,4.791029915585070381e-02
1.056761268781302078e+03,-3.104398029703791043e-03
1.058430717863105201e+03,-1.587417319217063194e-03
1.060100166944908096e+03,6.460316201016329252e-02
1.061769616026711219e+03,1.544981672416232202e-02
1.063439065108514114e+03,3.778218937516496581e-03
1.065108514190317237e+03,-8.598891897416464924e-03
1.066777963272120132e+03,2.064694198139597689e-02
1.068447412353923255e+03,3.203456244481503457e-02
1.070116861435726150e+03,3.667005629421478397e-02
1.071786310517529273e+03,1.790729947610486539e-02
1.073455759599332168e+03,-2.045856999405576068e-03
1.075125208681135291e+03,2.156165760528856723e-02
1.076794657762938186e+03,8.550309765073208640e-03
1.078464106844741309e+03,-1.701396518013231773e-02
1.080133555926544204e+03,2.830878417257494742e-02
1.081803005008347327e+03,3.543498597585043042e-05
1.083472454090150222e+03,3.518073298056954151e-03
1.085141903171953345e+03,2.902477114592855179e-02
1.086811352253756240e+03,1.386802429080645840e-02
1.088480801335559363e+03,3.563903021055492629e-03
1.090150250417362258e+03,-1.165905724306540853e-02
1.091819699499165381e+03,5.486164141630113511e-02
1.093489148580968276e+03,-1.329680457660233420e-02
1.095158597662771172e+03,2.755916215006535067e-02
1.096828046744574294e+03,1.863820960075841804e-02
1.098497495826377190e+03,-2.260467907001278282e-03
1.100166944908180312e+03,1.551468790185778560e-02
1.101836393989983208e+03,1.750901574006281936e-02
1.103505843071786330e+03,2.955670526423290201e-02
1.105175292153589226e+03,2.570371637516260382e-02
1.106844741235392348e+03,4.787102567432185984e-02
1.108514190317195244e+03,3.520444217381654001e-02
1.110183639398998366e+03,2.406489674335550444e-03
1.111853088480801262e+03,4.825638990613596857e-02
1.113522537562604384e+03,2.734370413086829182e-02
1.115191986644407280e+03,-1.032903196581009750e-02
1.116861435726210402e+03,5.304072661455162818e-02
1.118530884808013298e+03,8.033829767820077628e-03
1.120200333889816420e+03,1.796644043592268702e-02
1.121869782971619316e+03,3.050061469718696669e-02
1.123539232053422438e+03,4.033290161951783026e-02
1.125208681135225333e+03,2.955260034127981522e-02
1.126878130217028456e+03,5.909496805635477967e-02
1.128547579298831351e+03,6.338244351126957193e-03
1.130217028380634474e+03,1.781216762802029230e-02
1.131886477462437369e+03,2.134050509712815194e-02
1.133555926544240492e+03,6.297391651988859529e-02
1.135225375626043387e+03,5.890340851641491515e-02
1.136894824707846510e+03,2.317104203543179225e-03
1.138564273789649405e+03,4.855279757662514517e-02
1.140233722871452301e+03,2.485010297809687671e-02
1.141903171953255423e+03,-2.386153885701306279e-02
1.143572621035058546e+03,4.570105608487759485e-02
1.145242070116861441e+03,-6.956569913767331886e-03
1.146911519198664337e+03,-1.129904143754313986e-02
1.148580968280467459e+03,4.414343260910592870e-02
1.150250417362270355e+03,4.310878955610100705e-02
1.151919866444073477e+03,2.359254239451699306e-02
1.153589315525876373e+03,8.185797883691593724e-03
1.155258764607679495e+03,3.090278222012452641e-02
1.156928213689482391e+03,1.407420620402215911e-02
1.158597662771285513e+03,2.615660031744151612e-02
1.160267111853088409e+03,2.115611070746123423e-02
1.161936560934891531e+03,2.866423062067448985e-02
1.163606010016694427e+03,8.725866273498524700e-03
1.165275459098497549e+03,1.752370626025768693e-02
1.166944908180300445e+03,4.349541525037631251e-02
1.168614357262103567e+03,2.018277009831107027e-03
1.170283806343906463e+03,4.380082979113306130e-02
1.171953255425709585e+03,3.614938363756745043e-02
1.173622704507512481e+03,1.389908603354924471e-02
1.175292153589315603e+03,1.221643971305751489e-02
1.176961602671118499e+03,1.544407445133393411e-02
1.178631051752921621e+03,2.638009854363919382e-02
1.180300500834724517e+03,1.922446267559729458e-02
1.181969949916527639e+03,5.289651402549854636e-02
1.183639398998330535e+03,1.761333508002018225e-02
1.185308848080133430e+03,4.226691048492508401e-02
1.186978297161936553e+03,2.506281384065461859e-02
1.188647746243739675e+03,4.743155207588552191e-02
1.190317195325542571e+03,5.062963538633625388e-02
1.191986644407345466e+03,1.669800498569598210e-02
1.193656093489148589e+03,2.773530667316543435e-02
1.195325542570951711e+03,4.071147125466729327e-02
1.196994991652754607e+03,5.661644608585223587e-02
1.198664440734557502e+03,4.094385691090975804e-02
1.200333889816360625e+03,5.259500882599818516e-02
1.202003338898163520e+03,3.388709333888961089e-02
1.203672787979966643e+03,3.481391575510559694e-02
1.205342237061769538e+03,1.581338350804997739e-02
1.207011686143572661e+03,1.677707906838014906e-03
1.208681135225375556e+03,2.206347674732680661e-02
1.210350584307178679e+03,5.321492188884970054e-02
1.212020033388981574e+03,5.010499149948140912e-02
1.213689482470784696e+03,3.316089918383249846e-02
1.215358931552587592e+03,6.280085996371076451e-02
1.217028380634390714e+03,5.261416125577841191e-02
1.218697829716193610e+03,1.052121577997079671e-02
1.220367278797996732e+03,5.940268213779695272e-02
1.222036727879799628e+03,4.339666908566770787e-02
1.223706176961602750e+03,3.648661225082053261e-02
1.225375626043405646e+03,3.100620803878493745e-02
1.227045075125208768e+03,5.025462249095642014e-02
1.228714524207011664e+03,5.880886610050031771e-02
1.230383973288814786e+03,3.276651577577997104e-02
1.232053422370617682e+03,5.250087110484748937e-02
1.233722871452420804e+03,1.714048854808568334e-02
1.235392320534223700e+03,3.727804918531132938e-02
1.237061769616026595e+03,6.257401726961338284e-02
1.238731218697829718e+03,6.634316754145348771e-02
1.240400667779632840e+03,3.731774268813940754e-02
1.242070116861435736e+03,6.533493409075499803e-02
1.243739565943238631e+03,4.109825171123701604e-02
1.245409015025041754e+03,4.865926837027430285e-02
1.247078464106844649e+03,3.585033054095530108e-02
1.248747913188647772e+03,1.213479230989927549e-01
1.250417362270450667e+03,4.660382496487538995e-02
1.252086811352253790e+03,4.535524422799011579e-02
1.253756260434056685e+03,3.993062258387770902e-02
1.255425709515859808e+03,7.469162200670735607e-02
1.257095158597662703e+03,9.132637919979354202e-02
1.258764607679465826e+03,3.381058145471867171e-02
1.260434056761268721e+03,5.559854444358215686e-02
1.262103505843071844e+03,4.324267533640636929e-02
1.263772954924874739e+03,5.825287664484295191e-02
1.265442404006677862e+03,4.453997971746279094e-02
1.267111853088480757e+03,8.978343455662844697e-02
1.268781302170283880e+03,4.552899607134765908e-02
1.270450751252086775e+03,7.383122299876575256e-02
1.272120200333889898e+03,7.581825518866873448e-02
1.273789649415692793e+03,4.690028137549014792e-02
1.275459098497495688e+03,8.281131111018522062e-02
1.277128547579298811e+03,5.552151021449317631e-02
1.278797996661101934e+03,4.582637947766395048e-02
1.280467445742904829e+03,3.788977980303610132e-02
1.282136894824707724e+03,6.366262418999830974e-02
1.283806343906510847e+03,6.577208589119191984e-02
1.285475792988313970e+03,3.414910591312608767e-02
1.287145242070116865e+03,5.577408793860942626e-02
1.288814691151919760e+03,2.902292429421714226e-02
1.290484140233722883e+03,1.912796138185236805e-02
1.292153589315526006e+03,8.623219725815717274e-02
1.293823038397328901e+03,3.206254311626445530e-02
1.295492487479131796e+03,3.186037293304151002e-02
1.297161936560934919e+03,6.399549065579369922e-02
1.298831385642737814e+03,4.358030565629730790e-02
1.300500834724540937e+03,5.265328467565676129e-02
1.302170283806343832e+03,5.126380517584548657e-02
1.303839732888146955e+03,5.137476695431236751e-02
1.305509181969949850e+03,7.594525417811658075e-02
1.307178631051752973e+03,7.534176894460206664e-02
1.308848080133555868e+03,7.130112816871048143e-02
1.310517529215358991e+03,9.153828511161631043e-02
1.312186978297161886e+03,4.406263990062800340e-02
1.313856427378965009e+03,6.350670038776927429e-02
1.315525876460767904e+03,9.424101023726133564e-02
1.317195325542571027e+03,6.070999653466719465e-02
1.318864774624373922e+03,9.882465406825367837e-02
1.320534223706176817e+03,7.303680072485557728e-02
1.322203672787979940e+03,3.601122837604850413e-02
1.323873121869783063e+03,5.458765534856808987e-02
1.325542570951585958e+03,7.216000125386692887e-02
1.327212020033388853e+03,7.011544205148743936e-02
1.328881469115191976e+03,7.117908026753547168e-02
1.330550918196995099e+03,7.159631237710291363e-02
1.332220367278797994e+03,4.250223849766346373e-02
1.333889816360600889e+03,6.711000911233361288e-02
1.335559265442404012e+03,7.492629371035067209e-02
1.337228714524207135e+03,7.168351378539443430e-02
1.338898163606010030e+03,9.315786608298652627e-02
1.340567612687812925e+03,5.651279465855382766e-02
1.342237061769616048e+03,1.061721315788282383e-01
1.343906510851419171e+03,9.279162822023931390e-02
1.345575959933222066e+03,8.607270348590166653e-02
1.347245409015024961e+03,6.025879810429454753e-02
1.348914858096828084e+03,7.837980587079772243e-02
1.350584307178630979e+03,9.810734977129806356e-02
1.352253756260434102e+03,8.905710204289601917e-02
1.353923205342236997e+03,1.105093278304515453e-01
1.355592654424040120e+03,3.716580827060702447e-02
1.357262103505843015e+03,5.770957034306438416e-02
1.358931552587646138e+03,2.458703662466970447e-02
1.360601001669449033e+03,6.997786177403035601e-02
1.362270450751252156e+03,8.135038307895119114e-02
1.363939899833055051e+03,7.050876141232720329e-02
1.365609348914858174e+03,9.459866944265343802e-02
1.367278797996661069e+03,9.644244178381394805e-02
1.368948247078464192e+03,4.229763634902758418e-02
1.370617696160267087e+03,7.396571660140383031e-02
1.372287145242069982e+03,7.524857344967560147e-02
1.373956594323873105e+03,3.647284405434553928e-02
1.375626043405676228e+03,9.273337309023106656e-02
1.377295492487479123e+03,6.498224658226729733e-02
1.378964941569282018e+03,3.771239102540829835e-02
1.380634390651085141e+03,7.101882964086908556e-02
1.382303839732888264e+03,8.404824464008976703e-02
1.383973288814691159e+03,7.304343157131384934e-02
1.385642737896494054e+03,8.269722197493195592e-02
1.387312186978297177e+03,8.347921533841358432e-02
1.388981636060100300e+03,5.843406698010138178e-02
1.390651085141903195e+03,9.060851227164266886e-02
1.392320534223706090e+03,4.925471392639108048e-02
1.393989983305509213e+03,6.121957506275019917e-02
1.395659432387312108e+03,4.914656005571015757e-02
1.397328881469115231e+03,9.829061749810800996e-02
1.398998330550918126e+03,1.323136469736226062e-01
1.400667779632721249e+03,6.841172460112331100e-02
1.402337228714524144e+03,1.040591545974037246e-01
1.404006677796327267e+03,7.754792917623440363e-02
1.405676126878130162e+03,6.685401924256804962e-02
1.407345575959933285e+03,7.190586448636877848e-02
1.409015025041736180e+03,6.790863747482059343e-02
1.410684474123539303e+03,7.465177589111954282e-02
1.412353923205342198e+03,6.403763135522473615e-02
1.414023372287145321e+03,7.154325341460684995e-02
1.415692821368948216e+03,7.351150400019612619e-02
1.417362270450751112e+03,1.067680335871909192e-01
1.419031719532554234e+03,9.825203270140103751e-02
1.420701168614357357e+03,1.129757593656012110e-01
1.422370617696160252e+03,1.357605289207574617e-01
1.424040066777963148e+03,3.910540528050369946e-02
1.425709515859766270e+03,3.112404221575743035e-02
1.427378964941569393e+03,9.655589930204358518e-02
1.429048414023372288e+03,9.441440549294488616e-02
1.430717863105175184e+03,7.160063638118774332e-02
1.432387312186978306e+03,8.399943278394898794e-02
1.434056761268781429e+03,5.508240700893505398e-02
1.435726210350584324e+03,8.436027576206417411e-02
1.437395659432387220e+03,6.966451259380182504e-02
1.439065108514190342e+03,1.405990081292235738e-01
1.440734557595993238e+03,8.759897412728012700e-02
1.442404006677796360e+03,1.011465723446615672e-01
1.444073455759599256e+03,1.297768160304746121e-01
1.445742904841402378e+03,9.434678917902337980e-02
1.447412353923205274e+03,8.266737207180265001e-02
1.449081803005008396e+03,9.158504634996091076e-02
1.450751252086811292e+03,7.193581567530774046e-02
1.452420701168614414e+03,1.166178248893051383e-01
1.454090150250417310e+03,5.792317111682594721e-02
1.455759599332220432e+03,6.825948780968030261e-02
1.457429048414023327e+03,1.156278756649677247e-01
1.459098497495826450e+03,6.910783477179603673e-02
1.460767946577629345e+03,6.414617888330884088e-02
1.462437395659432468e+03,8.402174419943019001e-02
1.464106844741235363e+03,8.617248163676030637e-02
1.465776293823038486e+03,1.017764248797044663e-01
1.467445742904841381e+03,9.590659833435470627e-02
1.469115191986644277e+03,1.022117119513143851e-01
1.470784641068447399e+03,1.187392471422119844e-01
1.472454090150250522e+03,7.217217032754946748e-02
1.474123539232053417e+03,1.081000333935812074e-01
1.475792988313856313e+03,1.322654492031385687e-01
1.477462437395659435e+03,1.058006081510176610e-01
1.479131886477462558e+03,1.072215407818532945e-01
1.480801335559265453e+03,9.627280390380632547e-02
1.482470784641068349e+03,9.263094085515556630e-02
1.484140233722871471e+03,7.922687612567785864e-02
1.485809682804674594e+03,7.289247380903676743e-02
1.487479131886477489e+03,1.180921786062739398e-01
1.489148580968280385e+03,1.030411910940017134e-01
1.490818030050083507e+03,1.138078751794823762e-01
1.492487479131886403e+03,9.052325048027694276e-02
1.494156928213689525e+03,1.127462229999819099e-01
1.495826377295492421e+03,1.223876241323409303e-01
1.497495826377295543e+03,1.117914011486349640e-01
1.499165275459098439e+03,1.239109546253475691e-01
1.500834724540901561e+03,8.016253184741939375e-02
1.502504173622704457e+03,1.151042200382172281e-01
1.504173622704507579e+03,7.412028271050374872e-02
1.505843071786310475e+03,9.931799341578413653e-02
1.507512520868113597e+03,1.137941804427621689e-01
1.509181969949916493e+03,1.276290531091495706e-01
1.510851419031719615e+03,1.302175353079173814e-01
1.512520868113522511e+03,1.003903982991609378e-01
1.514190317195325406e+03,9.465245512940242967e-02
1.515859766277128529e+03,1.104745802574220448e-01
1.517529215358931651e+03,1.261441143027585976e-01
1.519198664440734547e+03,1.186879130778490526e-01
1.520868113522537442e+03,1.094298085967467526e-01
1.522537562604340565e+03,9.854828718041216962e-02
1.524207011686143687e+03,8.673621459692198998e-02
1.525876460767946583e+03,9.315473234749171993e-02
1.527545909849749478e+03,1.099515283935619536e-01
1.529215358931552601e+03,1.164975245644434138e-01
1.530884808013355723e+03,6.007443304307151510e-02
1.532554257095158619e+03,1.126362602865336321e-01
1.534223706176961514e+03,1.027752071577131276e-01
1.535893155258764637e+03,1.212317079931469754e-01
1.537562604340567759e+03,1.042684385672534991e-01
1.539232053422370655e+03,1.280456860223963267e-01
1.540901502504173550e+03,9.850031142259116357e-02
1.542570951585976673e+03,9.466719238967746808e-02
1.544240400667779795e+03,1.227142138871816363e-01
1.545909849749582690e+03,1.034483802091308857e-01
1.547579298831385586e+03,9.839529463030277645e-02
1.549248747913188708e+03,6.356872916787068006e-02
1.550918196994991604e+03,8.926162936371290213e-02
1.552587646076794499e+03,1.561436564874542077e-01
1.554257095158597622e+03,1.138618359066889824e-01
1.555926544240400744e+03,1.124662110961299755e-01
1.557595993322203640e+03,9.359891658738510312e-02
1.559265442404006535e+03,1.121248162910411933e-01
1.560934891485809658e+03,1.081433553627993843e-01
1.562604340567612780e+03,1.257424336337222837e-01
