frequencies,intensities
1.000000000000000000e+03,2.384216476963932005e-02
1.001669449081803009e+03,-5.641435655040853356e-03
1.003338898163606018e+03,2.458819440514899493e-02
1.005008347245409027e+03,2.638610940634591052e-03
1.006677796327212036e+03,3.205240055916359909e-02
1.008347245409015045e+03,3.774139397020931375e-02
1.010016694490818054e+03,-8.374608837620480320e-03
1.011686143572621063e+03,4.691266165578120151e-03
1.013355592654424072e+03,-6.665968215041158905e-03
1.015025041736227081e+03,4.887335563490489282e-02
1.016694490818030090e+03,7.353245363383687297e-03
1.018363939899833099e+03,7.850719644888306745e-03
1.020033388981636108e+03,4.309351354189177447e-03
1.021702838063439117e+03,-2.289355104869525773e-02
1.023372287145242126e+03,-1.467627016607243873e-02
1.025041736227045021e+03,-8.092806190771264369e-03
1.026711185308848144e+03,4.231518027406937048e-03
1.028380634390651039e+03,5.866229532988175704e-02
1.030050083472454162e+03,1.819898584471336608e-02
1.031719532554257057e+03,-7.538025955978203130e-03
1.033388981636060180e+03,-3.383418668044618771e-03
1.035058430717863075e+03,-4.240858001020040083e-03
1.036727879799666198e+03,1.947105131685656146e-02
1.038397328881469093e+03,-1.527031084159539455e-02
1.040066777963272216e+03,3.106232684816168099e-02
1.041736227045075111e+03,2.955446573110242364e-02
1.043405676126878234e+03,7.933317044367567406e-05
1.045075125208681129e+03,-9.542704891472878967e-03
1.046744574290484252e+03,1.866364335205933020e-03
1.048414023372287147e+03,1.137571372271241506e-02
1.050083472454090042e+03,1.054080250273197253e-02
1.051752921535893165e+03,1.236624781399327765e-02
1.053422370617696060e+03,1.792460695328923145e-02
1.055091819699499183e+03,-1.240643847639141990e-02
1.056761268781302078e+03,-5.840174415916244213e-03
1.058430717863105201e+03,3.078038319150487936e-02
1.060100166944908096e+03,1.678335384562117116e-02
1.061769616026711219e+03,5.776433995885612432e-02
1.063439065108514114e+03,4.075968564463761101e-02
1.065108514190317237e+03,1.577784654520575022e-02
1.066777963272120132e+03,1.546404638748428463e-02
1.068447412353923255e+03,-2.595657121480569873e-02
1.070116861435726150e+03,1.998217815242071815e-03
1.071786310517529273e+03,1.130780365072001081e-02
1.073455759599332168e+03,-3.608630176480618137e-03
1.075125208681135291e+03,1.901414919058577388e-02
1.076794657762938186e+03,7.877504034492091925e-03
1.078464106844741309e+03,-1.172863705721717206e-02
1.080133555926544204e+03,1.879368748665178127e-02
1.081803005008347327e+03,2.811656063740342743e-02
1.083472454090150222e+03,4.177754274357264180e-02
1.085141903171953345e+03,1.225715852316698433e-02
1.086811352253756240e+03,3.505659272989014585e-04
1.088480801335559363e+03,3.824920677935798180e-02
1.090150250417362258e+03,3.338942307229703088e-02
1.091819699499165381e+03,6.850521411248963743e-03
1.093489148580968276e+03,2.655499017512941845e-02
1.095158597662771172e+03,6.034560558799379609e-03
1.096828046744574294e+03,-1.673594752499674848e-02
1.098497495826377190e+03,1.719683422570891795e-02
1.100166944908180312e+03,1.797258053143461695e-02
1.101836393989983208e+03,-1.427480222148497929e-02
1.103505843071786330e+03,1.443104490853466468e-02
1.105175292153589226e+03,-3.155503209393977632e-02
1.106844741235392348e+03,1.386758420515248058e-02
1.108514190317195244e+03,1.657342023604638226e-02
1.110183639398998366e+03,3.462535017095944023e-02
1.111853088480801262e+03,-5.310548247016041307e-03
1.113522537562604384e+03,4.704225475300792547e-02
1.115191986644407280e+03,2.647157564152355369e-02
1.116861435726210402e+03,1.021171384281760117e-02
1.118530884808013298e+03,3.241916814910295042e-02
1.120200333889816420e+03,5.839504178863477724e-02
1.121869782971619316e+03,2.751720181782418145e-02
1.123539232053422438e+03,2.438138868150416250e-02
1.125208681135225333e+03,1.877783547732697622e-02
1.126878130217028456e+03,9.156379307267009660e-03
1.128547579298831351e+03,2.878633608390922596e-02
1.130217028380634474e+03,2.810466950149972248e-02
1.131886477462437369e+03,3.288967411792700218e-02
1.133555926544240492e+03,2.291562781698988638e-02
1.135225375626043387e+03,4.291687679121533594e-02
1.136894824707846510e+03,4.447211587249995379e-02
1.138564273789649405e+03,-6.569276562523370527e-03
1.140233722871452301e+03,3.018659162889548997e-02
1.141903171953255423e+03,1.070759806015989662e-02
1.143572621035058546e+03,2.184516282140744683e-02
1.145242070116861441e+03,2.370844165824519123e-02
1.146911519198664337e+03,5.746260537278046615e-02
1.148580968280467459e+03,-1.181113933347312239e-02
1.150250417362270355e+03,3.671984871223879510e-02
1.151919866444073477e+03,1.069460615084899188e-02
1.153589315525876373e+03,5.594256643744255353e-02
1.155258764607679495e+03,3.105544972212065727e-02
1.156928213689482391e+03,-1.366546430641761567e-03
1.158597662771285513e+03,-1.290391845357762718e-02
1.160267111853088409e+03,5.170764717191279891e-03
1.161936560934891531e+03,1.442666731509871861e-02
1.163606010016694427e+03,3.261542992158255466e-02
1.165275459098497549e+03,5.354339803497588229e-02
1.166944908180300445e+03,6.507023828754079919e-02
1.168614357262103567e+03,3.681261475260452776e-02
1.170283806343906463e+03,2.639288826892589174e-02
1.171953255425709585e+03,2.644471893942882887e-02
1.173622704507512481e+03,2.660738537715482549e-02
1.175292153589315603e+03,4.530017610657693233e-02
1.176961602671118499e+03,1.329580809928179730e-02
1.178631051752921621e+03,9.245092328872477061e-02
1.180300500834724517e+03,1.421704837092087337e-02
1.181969949916527639e+03,2.591306156671538408e-02
1.183639398998330535e+03,3.194743554866689289e-02
1.185308848080133430e+03,3.523488729711889839e-02
1.186978297161936553e+03,3.051847828782992475e-02
1.188647746243739675e+03,3.859708743546179377e-02
1.190317195325542571e+03,1.474553119526936934e-02
1.191986644407345466e+03,5.425714289631637655e-02
1.193656093489148589e+03,2.518777592146909799e-02
1.195325542570951711e+03,4.595028648026530660e-02
1.196994991652754607e+03,4.446941428702872595e-02
1.198664440734557502e+03,4.597581102614269055e-02
1.200333889816360625e+03,-1.099490318928597610e-02
1.202003338898163520e+03,4.124273011423074120e-02
1.203672787979966643e+03,1.861964141031985723e-02
1.205342237061769538e+03,4.561371484876412113e-02
1.207011686143572661e+03,7.027668435335934771e-02
1.208681135225375556e+03,4.081616795294431416e-02
1.210350584307178679e+03,2.349670712568898562e-02
1.212020033388981574e+03,8.259514289264048570e-02
1.213689482470784696e+03,7.039005252710051064e-02
1.215358931552587592e+03,3.783599625381545845e-02
1.217028380634390714e+03,4.602415364372028361e-02
1.218697829716193610e+03,3.846905022451699296e-02
1.220367278797996732e+03,3.961488036302572568e-02
1.222036727879799628e+03,4.781719313155100709e-02
1.223706176961602750e+03,4.182470911614177139e-02
1.225375626043405646e+03,4.762411626504442497e-02
1.227045075125208768e+03,5.499649271398867473e-02
1.228714524207011664e+03,5.960980355492453975e-02
1.230383973288814786e+03,9.034003546767634119e-02
1.232053422370617682e+03,3.225546937231595079e-02
1.233722871452420804e+03,5.019725105917620389e-02
1.235392320534223700e+03,6.444421215690558646e-02
1.237061769616026595e+03,3.858351525745561811e-02
1.238731218697829718e+03,2.403693834215019781e-02
1.240400667779632840e+03,2.158045140828487168e-02
1.242070116861435736e+03,5.847584292034598008e-02
1.243739565943238631e+03,7.010220353912116620e-02
1.245409015025041754e+03,2.550557116061886315e-02
1.247078464106844649e+03,4.011240283937096696e-02
1.248747913188647772e+03,7.642181961907509868e-02
1.250417362270450667e+03,9.023764247795659776e-02
1.252086811352253790e+03,5.907025413089042609e-02
1.253756260434056685e+03,4.698620592637012955e-02
1.255425709515859808e+03,4.115006992079533327e-02
1.257095158597662703e+03,5.430871207081983121e-02
1.258764607679465826e+03,3.266536506305633969e-02
1.260434056761268721e+03,5.498610069349000457e-02
1.262103505843071844e+03,4.287838599033953757e-02
1.263772954924874739e+03,6.087353428618774709e-02
1.265442404006677862e+03,8.099016580058807091e-02
1.267111853088480757e+03,4.413976896662612226e-03
1.268781302170283880e+03,5.128304481976121709e-02
1.270450751252086775e+03,5.436251209633402581e-02
1.272120200333889898e+03,4.392460299699624954e-02
1.273789649415692793e+03,4.872909012114037819e-02
1.275459098497495688e+03,5.561184566929593814e-02
1.277128547579298811e+03,3.216308000371822379e-02
1.278797996661101934e+03,4.716255266524765899e-02
1.280467445742904829e+03,5.953038683273877141e-02
1.282136894824707724e+03,6.453885214498109035e-02
1.283806343906510847e+03,6.727894101403497640e-02
1.285475792988313970e+03,6.565530307171960067e-02
1.287145242070116865e+03,1.907753100093061149e-02
1.288814691151919760e+03,4.016062378331458627e-02
1.290484140233722883e+03,9.803504152925024417e-02
1.292153589315526006e+03,8.018585450878974730e-02
