frequencies,normalized_intensities
1.000000000000000000e+03,0.000000000000000000e+00
1.001669449081803009e+03,0.000000000000000000e+00
1.003338898163606018e+03,0.000000000000000000e+00
1.005008347245409027e+03,0.000000000000000000e+00
1.006677796327212036e+03,0.000000000000000000e+00
1.008347245409015045e+03,0.000000000000000000e+00
1.010016694490818054e+03,0.000000000000000000e+00
1.011686143572621063e+03,0.000000000000000000e+00
1.013355592654424072e+03,0.000000000000000000e+00
1.015025041736227081e+03,0.000000000000000000e+00
1.016694490818030090e+03,0.000000000000000000e+00
1.018363939899833099e+03,0.000000000000000000e+00
1.020033388981636108e+03,0.000000000000000000e+00
1.021702838063439117e+03,0.000000000000000000e+00
1.023372287145242126e+03,0.000000000000000000e+00
1.025041736227045021e+03,0.000000000000000000e+00
1.026711185308848144e+03,0.000000000000000000e+00
1.028380634390651039e+03,0.000000000000000000e+00
1.030050083472454162e+03,0.000000000000000000e+00
1.031719532554257057e+03,0.000000000000000000e+00
1.033388981636060180e+03,0.000000000000000000e+00
1.035058430717863075e+03,0.000000000000000000e+00
1.036727879799666198e+03,0.000000000000000000e+00
1.038397328881469093e+03,0.000000000000000000e+00
1.040066777963272216e+03,0.000000000000000000e+00
1.041736227045075111e+03,0.000000000000000000e+00
1.043405676126878234e+03,0.000000000000000000e+00
1.045075125208681129e+03,0.000000000000000000e+00
1.046744574290484252e+03,0.000000000000000000e+00
1.048414023372287147e+03,0.000000000000000000e+00
1.050083472454090042e+03,0.000000000000000000e+00
1.051752921535893165e+03,0.000000000000000000e+00
1.053422370617696060e+03,0.000000000000000000e+00
1.055091819699499183e+03,0.000000000000000000e+00
1.056761268781302078e+03,0.000000000000000000e+00
1.058430717863105201e+03,0.000000000000000000e+00
1.060100166944908096e+03,0.000000000000000000e+00
1.061769616026711219e+03,0.000000000000000000e+00
1.063439065108514114e+03,0.000000000000000000e+00
1.065108514190317237e+03,0.000000000000000000e+00
1.066777963272120132e+03,0.000000000000000000e+00
1.068447412353923255e+03,0.000000000000000000e+00
1.070116861435726150e+03,0.000000000000000000e+00
1.071786310517529273e+03,0.000000000000000000e+00
1.073455759599332168e+03,0.000000000000000000e+00
1.075125208681135291e+03,0.000000000000000000e+00
1.076794657762938186e+03,0.000000000000000000e+00
1.078464106844741309e+03,0.000000000000000000e+00
1.080133555926544204e+03,0.000000000000000000e+00
1.081803005008347327e+03,0.000000000000000000e+00
1.083472454090150222e+03,0.000000000000000000e+00
1.085141903171953345e+03,0.000000000000000000e+00
1.086811352253756240e+03,0.000000000000000000e+00
1.088480801335559363e+03,0.000000000000000000e+00
1.090150250417362258e+03,0.000000000000000000e+00
1.091819699499165381e+03,0.000000000000000000e+00
1.093489148580968276e+03,0.000000000000000000e+00
1.095158597662771172e+03,0.000000000000000000e+00
1.096828046744574294e+03,0.000000000000000000e+00
1.098497495826377190e+03,0.000000000000000000e+00
1.100166944908180312e+03,0.000000000000000000e+00
1.101836393989983208e+03,0.000000000000000000e+00
1.103505843071786330e+03,0.000000000000000000e+00
1.105175292153589226e+03,0.000000000000000000e+00
1.106844741235392348e+03,0.000000000000000000e+00
1.108514190317195244e+03,0.000000000000000000e+00
1.110183639398998366e+03,0.000000000000000000e+00
1.111853088480801262e+03,0.000000000000000000e+00
1.113522537562604384e+03,0.000000000000000000e+00
1.115191986644407280e+03,0.000000000000000000e+00
1.116861435726210402e+03,0.000000000000000000e+00
1.118530884808013298e+03,0.000000000000000000e+00
1.120200333889816420e+03,0.000000000000000000e+00
1.121869782971619316e+03,0.000000000000000000e+00
1.123539232053422438e+03,0.000000000000000000e+00
1.125208681135225333e+03,0.000000000000000000e+00
1.126878130217028456e+03,0.000000000000000000e+00
1.128547579298831351e+03,0.000000000000000000e+00
1.130217028380634474e+03,0.000000000000000000e+00
1.131886477462437369e+03,0.000000000000000000e+00
1.133555926544240492e+03,0.000000000000000000e+00
1.135225375626043387e+03,0.000000000000000000e+00
1.136894824707846510e+03,0.000000000000000000e+00
1.138564273789649405e+03,0.000000000000000000e+00
1.140233722871452301e+03,0.000000000000000000e+00
1.141903171953255423e+03,0.000000000000000000e+00
1.143572621035058546e+03,0.000000000000000000e+00
1.145242070116861441e+03,0.000000000000000000e+00
1.146911519198664337e+03,0.000000000000000000e+00
1.148580968280467459e+03,0.000000000000000000e+00
1.150250417362270355e+03,0.000000000000000000e+00
1.151919866444073477e+03,0.000000000000000000e+00
1.153589315525876373e+03,0.000000000000000000e+00
1.155258764607679495e+03,0.000000000000000000e+00
1.156928213689482391e+03,0.000000000000000000e+00
1.158597662771285513e+03,0.000000000000000000e+00
1.160267111853088409e+03,0.000000000000000000e+00
1.161936560934891531e+03,0.000000000000000000e+00
1.163606010016694427e+03,0.000000000000000000e+00
1.165275459098497549e+03,0.000000000000000000e+00
1.166944908180300445e+03,0.000000000000000000e+00
1.168614357262103567e+03,0.000000000000000000e+00
1.170283806343906463e+03,0.000000000000000000e+00
1.171953255425709585e+03,0.000000000000000000e+00
1.173622704507512481e+03,0.000000000000000000e+00
1.175292153589315603e+03,0.000000000000000000e+00
1.176961602671118499e+03,0.000000000000000000e+00
1.178631051752921621e+03,0.000000000000000000e+00
1.180300500834724517e+03,0.000000000000000000e+00
1.181969949916527639e+03,0.000000000000000000e+00
1.183639398998330535e+03,0.000000000000000000e+00
1.185308848080133430e+03,0.000000000000000000e+00
1.186978297161936553e+03,0.000000000000000000e+00
1.188647746243739675e+03,0.000000000000000000e+00
1.190317195325542571e+03,0.000000000000000000e+00
1.191986644407345466e+03,0.000000000000000000e+00
1.193656093489148589e+03,0.000000000000000000e+00
1.195325542570951711e+03,0.000000000000000000e+00
1.196994991652754607e+03,0.000000000000000000e+00
1.198664440734557502e+03,0.000000000000000000e+00
1.200333889816360625e+03,0.000000000000000000e+00
1.202003338898163520e+03,0.000000000000000000e+00
1.203672787979966643e+03,0.000000000000000000e+00
1.205342237061769538e+03,0.000000000000000000e+00
1.207011686143572661e+03,0.000000000000000000e+00
1.208681135225375556e+03,0.000000000000000000e+00
1.210350584307178679e+03,0.000000000000000000e+00
1.212020033388981574e+03,0.000000000000000000e+00
1.213689482470784696e+03,0.000000000000000000e+00
1.215358931552587592e+03,0.000000000000000000e+00
1.217028380634390714e+03,0.000000000000000000e+00
1.218697829716193610e+03,0.000000000000000000e+00
1.220367278797996732e+03,0.000000000000000000e+00
1.222036727879799628e+03,0.000000000000000000e+00
1.223706176961602750e+03,0.000000000000000000e+00
1.225375626043405646e+03,0.000000000000000000e+00
1.227045075125208768e+03,0.000000000000000000e+00
1.228714524207011664e+03,0.000000000000000000e+00
1.230383973288814786e+03,0.000000000000000000e+00
1.232053422370617682e+03,0.000000000000000000e+00
1.233722871452420804e+03,0.000000000000000000e+00
1.235392320534223700e+03,0.000000000000000000e+00
1.237061769616026595e+03,0.000000000000000000e+00
1.238731218697829718e+03,0.000000000000000000e+00
1.240400667779632840e+03,0.000000000000000000e+00
1.242070116861435736e+03,0.000000000000000000e+00
1.243739565943238631e+03,0.000000000000000000e+00
1.245409015025041754e+03,0.000000000000000000e+00
1.247078464106844649e+03,0.000000000000000000e+00
1.248747913188647772e+03,0.000000000000000000e+00
1.250417362270450667e+03,0.000000000000000000e+00
1.252086811352253790e+03,0.000000000000000000e+00
1.253756260434056685e+03,0.000000000000000000e+00
1.255425709515859808e+03,0.000000000000000000e+00
1.257095158597662703e+03,0.000000000000000000e+00
1.258764607679465826e+03,0.000000000000000000e+00
1.260434056761268721e+03,0.000000000000000000e+00
1.262103505843071844e+03,0.000000000000000000e+00
1.263772954924874739e+03,0.000000000000000000e+00
1.265442404006677862e+03,0.000000000000000000e+00
1.267111853088480757e+03,0.000000000000000000e+00
1.268781302170283880e+03,0.000000000000000000e+00
1.270450751252086775e+03,9.692085774467733457e-320
1.272120200333889898e+03,3.914448312969364370e-315
1.273789649415692793e+03,1.463225384178926617e-310
1.275459098497495688e+03,5.062086155935675861e-306
1.277128547579298811e+03,1.620785267761306752e-301
1.278797996661101934e+03,4.802850524593199278e-297
1.280467445742904829e+03,1.317195696015227034e-292
1.282136894824707724e+03,3.343329477863710834e-288
1.283806343906510847e+03,7.853905911173022530e-284
1.285475792988313970e+03,1.707535938490998734e-279
1.287145242070116865e+03,3.435829894580516324e-275
1.288814691151919760e+03,6.398395735260911632e-271
1.290484140233722883e+03,1.102778226538469467e-266
1.292153589315526006e+03,1.759069142545674871e-262
1.293823038397328901e+03,2.596900321114886090e-258
1.295492487479131796e+03,3.548177127809643132e-254
1.297161936560934919e+03,4.486761102521176878e-250
1.298831385642737814e+03,5.250954347078027446e-246
1.300500834724540937e+03,5.687497004600993364e-242
1.302170283806343832e+03,5.701403284688689135e-238
1.303839732888146955e+03,5.289565318894582901e-234
1.305509181969949850e+03,4.541882027053949423e-230
1.307178631051752973e+03,3.609352982492565540e-226
1.308848080133555868e+03,2.654608655155807499e-222
1.310517529215358991e+03,1.806963156928763810e-218
1.312186978297161886e+03,1.138349788895817883e-214
1.313856427378965009e+03,6.637122100542893018e-211
1.315525876460767904e+03,3.581471712779153374e-207
1.317195325542571027e+03,1.788631544034531519e-203
1.318864774624373922e+03,8.267189413925299243e-200
1.320534223706176817e+03,3.536490800822451913e-196
1.322203672787979940e+03,1.400118582184853055e-192
1.323873121869783063e+03,5.130205341648643949e-189
1.325542570951585958e+03,1.739731871455480496e-185
1.327212020033388853e+03,5.460187206461047875e-182
1.328881469115191976e+03,1.586026314386295992e-178
1.330550918196995099e+03,4.263741693176269035e-175
1.332220367278797994e+03,1.060837897664629958e-171
1.333889816360600889e+03,2.442782546104192236e-168
1.335559265442404012e+03,5.205928900925154282e-165
1.337228714524207135e+03,1.026808130700830396e-161
1.338898163606010030e+03,1.874381579371725016e-158
1.340567612687812925e+03,3.166681306358778062e-155
1.342237061769616048e+03,4.951403864619955573e-152
1.343906510851419171e+03,7.165227539599570024e-149
1.345575959933222066e+03,9.596420366523293104e-146
1.347245409015024961e+03,1.189504757252284639e-142
1.348914858096828084e+03,1.364585477301225866e-139
1.350584307178630979e+03,1.448815050425119467e-136
1.352253756260434102e+03,1.423648565549037696e-133
1.353923205342236997e+03,1.294703383863259515e-130
1.355592654424040120e+03,1.089721233914082694e-127
1.357262103505843015e+03,8.488641375169225343e-125
1.358931552587646138e+03,6.119819326900474641e-122
1.360601001669449033e+03,4.083350480967351791e-119
1.362270450751252156e+03,2.521577710513149121e-116
1.363939899833055051e+03,1.441138425907287124e-113
1.365609348914858174e+03,7.622837848707517206e-111
1.367278797996661069e+03,3.731687839576068865e-108
1.368948247078464192e+03,1.690719552555659351e-105
1.370617696160267087e+03,7.089498013526821097e-103
1.372287145242069982e+03,2.751294229910231031e-100
1.373956594323873105e+03,9.881803910624921058e-98
1.375626043405676228e+03,3.284831284814028775e-95
1.377295492487479123e+03,1.010572665437143048e-92
1.378964941569282018e+03,2.877396214552752185e-90
1.380634390651085141e+03,7.582447832112241364e-88
1.382303839732888264e+03,1.849255147594202165e-85
1.383973288814691159e+03,4.174090719109433562e-83
1.385642737896494054e+03,8.719760836189307830e-81
1.387312186978297177e+03,1.685873193576401682e-78
1.388981636060100300e+03,3.016635788940747113e-76
1.390651085141903195e+03,4.995724673228981600e-74
1.392320534223706090e+03,7.656878463583136270e-72
1.393989983305509213e+03,1.086132112456868001e-69
1.395659432387312108e+03,1.425906986376591354e-67
1.397328881469115231e+03,1.732516509458290943e-65
1.398998330550918126e+03,1.948234406346380865e-63
1.400667779632721249e+03,2.027601846601149790e-61
1.402337228714524144e+03,1.952997959332417932e-59
1.404006677796327267e+03,1.740999085919189435e-57
1.405676126878130162e+03,1.436391871755394646e-55
1.407345575959933285e+03,1.096793774862374544e-53
1.409015025041736180e+03,7.750945031943968394e-52
1.410684474123539303e+03,5.069463252533973549e-50
1.412353923205342198e+03,3.068647079808034841e-48
1.414023372287145321e+03,1.719133290827763633e-46
1.415692821368948216e+03,8.913531412216339340e-45
1.417362270450751112e+03,4.277280091722616165e-43
1.419031719532554234e+03,1.899604648074238584e-41
1.420701168614357357e+03,7.807938770677836891e-40
1.422370617696160252e+03,2.970210414553692401e-38
1.424040066777963148e+03,1.045720630997437905e-36
1.425709515859766270e+03,3.407389479962569443e-35
1.427378964941569393e+03,1.027556054064775709e-33
1.429048414023372288e+03,2.867919181187153452e-32
1.430717863105175184e+03,7.408084664205796580e-31
1.432387312186978306e+03,1.771016501409428940e-29
1.434056761268781429e+03,3.918473558790152643e-28
1.435726210350584324e+03,8.023962227157994721e-27
1.437395659432387220e+03,1.520682236144918533e-25
1.439065108514190342e+03,2.667262211465940722e-24
1.440734557595993238e+03,4.329827492345721853e-23
1.442404006677796360e+03,6.505087121925885343e-22
1.444073455759599256e+03,9.045098138950301674e-21
1.445742904841402378e+03,1.163994937278930345e-19
1.447412353923205274e+03,1.386329745357719404e-18
1.449081803005008396e+03,1.528127650529690402e-17
1.450751252086811292e+03,1.558943475403152898e-16
1.452420701168614414e+03,1.471901491946033318e-15
1.454090150250417310e+03,1.286188921468385431e-14
1.455759599332220432e+03,1.040179823955038132e-13
1.457429048414023327e+03,7.785557723440845625e-13
1.459098497495826450e+03,5.393226682682070910e-12
1.460767946577629345e+03,3.457683696682629130e-11
1.462437395659432468e+03,2.051632131275574857e-10
1.464106844741235363e+03,1.126656078485714188e-09
1.465776293823038486e+03,5.726125712316133501e-09
1.467445742904841381e+03,2.693444522916958907e-08
1.469115191986644277e+03,1.172553948220824536e-07
1.470784641068447399e+03,4.724276133367119806e-07
1.472454090150250522e+03,1.761632675162859708e-06
1.474123539232053417e+03,6.079573064957646881e-06
1.475792988313856313e+03,1.941817673613743296e-05
1.477462437395659435e+03,5.740126441974193589e-05
1.479131886477462558e+03,1.570406595934876581e-04
1.480801335559265453e+03,3.976311548704090470e-04
1.482470784641068349e+03,9.318077979421473525e-04
1.484140233722871471e+03,2.020923708130529031e-03
1.485809682804674594e+03,4.056496813518796311e-03
1.487479131886477489e+03,7.535811069782472234e-03
1.489148580968280385e+03,1.295646441170529226e-02
1.490818030050083507e+03,2.061677130170408087e-02
1.492487479131886403e+03,3.036214447663774033e-02
1.494156928213689525e+03,4.138299073534484201e-02
1.495826377295492421e+03,5.220221695207429707e-02
1.497495826377295543e+03,6.094437995138809322e-02
1.499165275459098439e+03,6.585003660414595617e-02
1.500834724540901561e+03,6.585003660414595617e-02
1.502504173622704457e+03,6.094437995138809322e-02
1.504173622704507579e+03,5.220221695207429707e-02
1.505843071786310475e+03,4.138299073534484201e-02
1.507512520868113597e+03,3.036214447663774033e-02
1.509181969949916493e+03,2.061677130170408087e-02
1.510851419031719615e+03,1.295646441170529226e-02
1.512520868113522511e+03,7.535811069782472234e-03
1.514190317195325406e+03,4.056496813518796311e-03
1.515859766277128529e+03,2.020923708130529031e-03
1.517529215358931651e+03,9.318077979421473525e-04
1.519198664440734547e+03,3.976311548704090470e-04
1.520868113522537442e+03,1.570406595934876581e-04
1.522537562604340565e+03,5.740126441974193589e-05
1.524207011686143687e+03,1.941817673613743296e-05
1.525876460767946583e+03,6.079573064957646881e-06
1.527545909849749478e+03,1.761632675162859708e-06
1.529215358931552601e+03,4.724276133367119806e-07
1.530884808013355723e+03,1.172553948220824536e-07
1.532554257095158619e+03,2.693444522916958907e-08
1.534223706176961514e+03,5.726125712316133501e-09
1.535893155258764637e+03,1.126656078485714188e-09
1.537562604340567759e+03,2.051632131275086562e-10
1.539232053422370655e+03,3.457683696682629130e-11
1.540901502504173550e+03,5.393226682682070910e-12
1.542570951585976673e+03,7.785557723440845625e-13
1.544240400667779795e+03,1.040179823954746191e-13
1.545909849749582690e+03,1.286188921468385431e-14
1.547579298831385586e+03,1.471901491946033318e-15
1.549248747913188708e+03,1.558943475403152898e-16
1.550918196994991604e+03,1.528127650529690402e-17
1.552587646076794499e+03,1.386329745358192220e-18
1.554257095158597622e+03,1.163994937278930345e-19
1.555926544240400744e+03,9.045098138950301674e-21
1.557595993322203640e+03,6.505087121925885343e-22
1.559265442404006535e+03,4.329827492347321701e-23
1.560934891485809658e+03,2.667262211465940722e-24
1.562604340567612780e+03,1.520682236144918533e-25
1.564273789649415676e+03,8.023962227157994721e-27
1.565943238731218571e+03,3.918473558790152643e-28
1.567612687813021694e+03,1.771016501409428940e-29
1.569282136894824816e+03,7.408084664205796580e-31
1.570951585976627712e+03,2.867919181187153452e-32
1.572621035058430607e+03,1.027556054064775709e-33
1.574290484140233730e+03,3.407389479962569443e-35
1.575959933222036852e+03,1.045720630997437905e-36
1.577629382303839748e+03,2.970210414553692401e-38
1.579298831385642643e+03,7.807938770677836891e-40
1.580968280467445766e+03,1.899604648074238584e-41
1.582637729549248888e+03,4.277280091722616165e-43
1.584307178631051784e+03,8.913531412216339340e-45
1.585976627712854679e+03,1.719133290827763633e-46
1.587646076794657802e+03,3.068647079808034841e-48
1.589315525876460924e+03,5.069463252531092594e-50
1.590984974958263820e+03,7.750945031943968394e-52
1.592654424040066715e+03,1.096793774862374544e-53
1.594323873121869838e+03,1.436391871755394646e-55
1.595993322203672733e+03,1.740999085919189435e-57
1.597662771285475628e+03,1.952997959333638990e-59
1.599332220367278751e+03,2.027601846601149790e-61
1.601001669449081874e+03,1.948234406346380865e-63
1.602671118530884769e+03,1.732516509458290943e-65
1.604340567612687664e+03,1.425906986377442472e-67
1.606010016694490787e+03,1.086132112456868001e-69
1.607679465776293910e+03,7.656878463583136270e-72
1.609348914858096805e+03,4.995724673228981600e-74
1.611018363939899700e+03,3.016635788940747113e-76
