frequencies,normalized_intensities
1.000000000000000000e+03,0.000000000000000000e+00
1.001669449081803009e+03,0.000000000000000000e+00
1.003338898163606018e+03,0.000000000000000000e+00
1.005008347245409027e+03,0.000000000000000000e+00
1.006677796327212036e+03,0.000000000000000000e+00
1.008347245409015045e+03,0.000000000000000000e+00
1.010016694490818054e+03,0.000000000000000000e+00
1.011686143572621063e+03,0.000000000000000000e+00
1.013355592654424072e+03,0.000000000000000000e+00
1.015025041736227081e+03,0.000000000000000000e+00
1.016694490818030090e+03,0.000000000000000000e+00
1.018363939899833099e+03,0.000000000000000000e+00
1.020033388981636108e+03,0.000000000000000000e+00
1.021702838063439117e+03,0.000000000000000000e+00
1.023372287145242126e+03,0.000000000000000000e+00
1.025041736227045021e+03,0.000000000000000000e+00
1.026711185308848144e+03,0.000000000000000000e+00
1.028380634390651039e+03,0.000000000000000000e+00
1.030050083472454162e+03,0.000000000000000000e+00
1.031719532554257057e+03,0.000000000000000000e+00
1.033388981636060180e+03,0.000000000000000000e+00
1.035058430717863075e+03,0.000000000000000000e+00
1.036727879799666198e+03,0.000000000000000000e+00
1.038397328881469093e+03,0.000000000000000000e+00
1.040066777963272216e+03,0.000000000000000000e+00
1.041736227045075111e+03,0.000000000000000000e+00
1.043405676126878234e+03,0.000000000000000000e+00
1.045075125208681129e+03,0.000000000000000000e+00
1.046744574290484252e+03,0.000000000000000000e+00
1.048414023372287147e+03,0.000000000000000000e+00
1.050083472454090042e+03,0.000000000000000000e+00
1.051752921535893165e+03,0.000000000000000000e+00
1.053422370617696060e+03,0.000000000000000000e+00
1.055091819699499183e+03,0.000000000000000000e+00
1.056761268781302078e+03,0.000000000000000000e+00
1.058430717863105201e+03,0.000000000000000000e+00
1.060100166944908096e+03,0.000000000000000000e+00
1.061769616026711219e+03,0.000000000000000000e+00
1.063439065108514114e+03,0.000000000000000000e+00
1.065108514190317237e+03,0.000000000000000000e+00
1.066777963272120132e+03,0.000000000000000000e+00
1.068447412353923255e+03,0.000000000000000000e+00
1.070116861435726150e+03,0.000000000000000000e+00
1.071786310517529273e+03,0.000000000000000000e+00
1.073455759599332168e+03,0.000000000000000000e+00
1.075125208681135291e+03,0.000000000000000000e+00
1.076794657762938186e+03,0.000000000000000000e+00
1.078464106844741309e+03,0.000000000000000000e+00
1.080133555926544204e+03,0.000000000000000000e+00
1.081803005008347327e+03,0.000000000000000000e+00
1.083472454090150222e+03,0.000000000000000000e+00
1.085141903171953345e+03,0.000000000000000000e+00
1.086811352253756240e+03,0.000000000000000000e+00
1.088480801335559363e+03,0.000000000000000000e+00
1.090150250417362258e+03,0.000000000000000000e+00
1.091819699499165381e+03,0.000000000000000000e+00
1.093489148580968276e+03,0.000000000000000000e+00
1.095158597662771172e+03,0.000000000000000000e+00
1.096828046744574294e+03,0.000000000000000000e+00
1.098497495826377190e+03,0.000000000000000000e+00
1.100166944908180312e+03,0.000000000000000000e+00
1.101836393989983208e+03,0.000000000000000000e+00
1.103505843071786330e+03,0.000000000000000000e+00
1.105175292153589226e+03,0.000000000000000000e+00
1.106844741235392348e+03,0.000000000000000000e+00
1.108514190317195244e+03,0.000000000000000000e+00
1.110183639398998366e+03,0.000000000000000000e+00
1.111853088480801262e+03,0.000000000000000000e+00
1.113522537562604384e+03,0.000000000000000000e+00
1.115191986644407280e+03,0.000000000000000000e+00
1.116861435726210402e+03,0.000000000000000000e+00
1.118530884808013298e+03,0.000000000000000000e+00
1.120200333889816420e+03,0.000000000000000000e+00
1.121869782971619316e+03,0.000000000000000000e+00
1.123539232053422438e+03,0.000000000000000000e+00
1.125208681135225333e+03,0.000000000000000000e+00
1.126878130217028456e+03,0.000000000000000000e+00
1.128547579298831351e+03,0.000000000000000000e+00
1.130217028380634474e+03,0.000000000000000000e+00
1.131886477462437369e+03,0.000000000000000000e+00
1.133555926544240492e+03,0.000000000000000000e+00
1.135225375626043387e+03,0.000000000000000000e+00
1.136894824707846510e+03,0.000000000000000000e+00
1.138564273789649405e+03,0.000000000000000000e+00
1.140233722871452301e+03,0.000000000000000000e+00
1.141903171953255423e+03,0.000000000000000000e+00
1.143572621035058546e+03,0.000000000000000000e+00
1.145242070116861441e+03,0.000000000000000000e+00
1.146911519198664337e+03,0.000000000000000000e+00
1.148580968280467459e+03,0.000000000000000000e+00
1.150250417362270355e+03,0.000000000000000000e+00
1.151919866444073477e+03,0.000000000000000000e+00
1.153589315525876373e+03,0.000000000000000000e+00
1.155258764607679495e+03,0.000000000000000000e+00
1.156928213689482391e+03,0.000000000000000000e+00
1.158597662771285513e+03,0.000000000000000000e+00
1.160267111853088409e+03,0.000000000000000000e+00
1.161936560934891531e+03,0.000000000000000000e+00
1.163606010016694427e+03,0.000000000000000000e+00
1.165275459098497549e+03,0.000000000000000000e+00
1.166944908180300445e+03,0.000000000000000000e+00
1.168614357262103567e+03,0.000000000000000000e+00
1.170283806343906463e+03,0.000000000000000000e+00
1.171953255425709585e+03,0.000000000000000000e+00
1.173622704507512481e+03,0.000000000000000000e+00
1.175292153589315603e+03,0.000000000000000000e+00
1.176961602671118499e+03,0.000000000000000000e+00
1.178631051752921621e+03,0.000000000000000000e+00
1.180300500834724517e+03,0.000000000000000000e+00
1.181969949916527639e+03,0.000000000000000000e+00
1.183639398998330535e+03,0.000000000000000000e+00
1.185308848080133430e+03,0.000000000000000000e+00
1.186978297161936553e+03,0.000000000000000000e+00
1.188647746243739675e+03,0.000000000000000000e+00
1.190317195325542571e+03,0.000000000000000000e+00
1.191986644407345466e+03,0.000000000000000000e+00
1.193656093489148589e+03,0.000000000000000000e+00
1.195325542570951711e+03,0.000000000000000000e+00
1.196994991652754607e+03,0.000000000000000000e+00
1.198664440734557502e+03,0.000000000000000000e+00
1.200333889816360625e+03,0.000000000000000000e+00
1.202003338898163520e+03,0.000000000000000000e+00
1.203672787979966643e+03,0.000000000000000000e+00
1.205342237061769538e+03,0.000000000000000000e+00
1.207011686143572661e+03,0.000000000000000000e+00
1.208681135225375556e+03,0.000000000000000000e+00
1.210350584307178679e+03,0.000000000000000000e+00
1.212020033388981574e+03,0.000000000000000000e+00
1.213689482470784696e+03,0.000000000000000000e+00
1.215358931552587592e+03,0.000000000000000000e+00
1.217028380634390714e+03,0.000000000000000000e+00
1.218697829716193610e+03,0.000000000000000000e+00
1.220367278797996732e+03,0.000000000000000000e+00
1.222036727879799628e+03,0.000000000000000000e+00
1.223706176961602750e+03,0.000000000000000000e+00
1.225375626043405646e+03,0.000000000000000000e+00
1.227045075125208768e+03,0.000000000000000000e+00
1.228714524207011664e+03,0.000000000000000000e+00
1.230383973288814786e+03,0.000000000000000000e+00
1.232053422370617682e+03,0.000000000000000000e+00
1.233722871452420804e+03,0.000000000000000000e+00
1.235392320534223700e+03,0.000000000000000000e+00
1.237061769616026595e+03,0.000000000000000000e+00
1.238731218697829718e+03,0.000000000000000000e+00
1.240400667779632840e+03,0.000000000000000000e+00
1.242070116861435736e+03,0.000000000000000000e+00
1.243739565943238631e+03,0.000000000000000000e+00
1.245409015025041754e+03,0.000000000000000000e+00
1.247078464106844649e+03,0.000000000000000000e+00
1.248747913188647772e+03,0.000000000000000000e+00
1.250417362270450667e+03,0.000000000000000000e+00
1.252086811352253790e+03,0.000000000000000000e+00
1.253756260434056685e+03,0.000000000000000000e+00
1.255425709515859808e+03,0.000000000000000000e+00
1.257095158597662703e+03,0.000000000000000000e+00
1.258764607679465826e+03,0.000000000000000000e+00
1.260434056761268721e+03,0.000000000000000000e+00
1.262103505843071844e+03,0.000000000000000000e+00
1.263772954924874739e+03,0.000000000000000000e+00
1.265442404006677862e+03,0.000000000000000000e+00
1.267111853088480757e+03,0.000000000000000000e+00
1.268781302170283880e+03,0.000000000000000000e+00
1.270450751252086775e+03,0.000000000000000000e+00
1.272120200333889898e+03,0.000000000000000000e+00
1.273789649415692793e+03,0.000000000000000000e+00
1.275459098497495688e+03,0.000000000000000000e+00
1.277128547579298811e+03,0.000000000000000000e+00
1.278797996661101934e+03,0.000000000000000000e+00
1.280467445742904829e+03,0.000000000000000000e+00
1.282136894824707724e+03,0.000000000000000000e+00
1.283806343906510847e+03,0.000000000000000000e+00
1.285475792988313970e+03,0.000000000000000000e+00
1.287145242070116865e+03,0.000000000000000000e+00
1.288814691151919760e+03,0.000000000000000000e+00
1.290484140233722883e+03,0.000000000000000000e+00
1.292153589315526006e+03,1.482196937523739633e-323
1.293823038397328901e+03,4.268233114422528895e-320
1.295492487479131796e+03,1.228522933598282909e-316
1.297161936560934919e+03,3.385173183965004261e-313
1.298831385642737814e+03,8.930297764615716367e-310
1.300500834724540937e+03,2.255477045856834421e-306
1.302170283806343832e+03,5.453788691244733910e-303
1.303839732888146955e+03,1.262541394910452234e-299
1.305509181969949850e+03,2.798210417641421503e-296
1.307178631051752973e+03,5.937485140491596332e-293
1.308848080133555868e+03,1.206180008472767477e-289
1.310517529215358991e+03,2.345898081905785708e-286
1.312186978297161886e+03,4.368110115667540943e-283
1.313856427378965009e+03,7.786915097081292977e-280
1.315525876460767904e+03,1.328999215979080513e-276
1.317195325542571027e+03,2.171558001595025545e-273
1.318864774624373922e+03,3.397078372615936399e-270
1.320534223706176817e+03,5.087765931038654909e-267
1.322203672787979940e+03,7.295181527453233114e-264
1.323873121869783063e+03,1.001457461980468582e-260
1.325542570951585958e+03,1.316183173936053683e-257
1.327212020033388853e+03,1.656103922560918870e-254
1.328881469115191976e+03,1.995015438665236396e-251
1.330550918196995099e+03,2.300871473334546110e-248
1.332220367278797994e+03,2.540539093506996566e-245
1.333889816360600889e+03,2.685634012250761194e-242
1.335559265442404012e+03,2.718035960957303609e-239
1.337228714524207135e+03,2.633607146657765336e-236
1.338898163606010030e+03,2.443060429574105975e-233
1.340567612687812925e+03,2.169725787173489617e-230
1.342237061769616048e+03,1.844857879502647025e-227
1.343906510851419171e+03,1.501787219434456751e-224
1.345575959933222066e+03,1.170418873549629697e-221
1.347245409015024961e+03,8.732963649140711463e-219
1.348914858096828084e+03,6.238345334050020087e-216
1.350584307178630979e+03,4.266429716979090034e-213
1.352253756260434102e+03,2.793490526579935889e-210
1.353923205342236997e+03,1.751125344941425921e-207
1.355592654424040120e+03,1.050932175132515739e-204
1.357262103505843015e+03,6.038367860143517204e-202
1.358931552587646138e+03,3.321634701921933705e-199
1.360601001669449033e+03,1.749329398945319256e-196
1.362270450751252156e+03,8.820206326172385736e-194
1.363939899833055051e+03,4.257682943720378183e-191
1.365609348914858174e+03,1.967683821339459844e-188
1.367278797996661069e+03,8.706121736405964877e-186
1.368948247078464192e+03,3.687920751033056967e-183
1.370617696160267087e+03,1.495635786941411839e-180
1.372287145242069982e+03,5.807076404611735865e-178
1.373956594323873105e+03,2.158622282650725090e-175
1.375626043405676228e+03,7.682157293753587489e-173
1.377295492487479123e+03,2.617442550782319775e-170
1.378964941569282018e+03,8.538047077917943516e-168
1.380634390651085141e+03,2.666412617160692445e-165
1.382303839732888264e+03,7.972299210823677578e-163
1.383973288814691159e+03,2.282060994533531773e-160
1.385642737896494054e+03,6.254006520709780271e-158
1.387312186978297177e+03,1.640880051284064483e-155
1.388981636060100300e+03,4.121760608349763796e-153
1.390651085141903195e+03,9.912338335415437851e-151
1.392320534223706090e+03,2.282216778596222150e-148
1.393989983305509213e+03,5.030661482865593863e-146
1.395659432387312108e+03,1.061648421557163151e-143
1.397328881469115231e+03,2.144982563679938447e-141
1.398998330550918126e+03,4.149103206166806311e-139
1.400667779632721249e+03,7.683730660168929883e-137
1.402337228714524144e+03,1.362314728641571840e-134
1.404006677796327267e+03,2.312438517905244791e-132
1.405676126878130162e+03,3.757944494287568816e-130
1.407345575959933285e+03,5.846796137055577856e-128
1.409015025041736180e+03,8.709093743305387689e-126
1.410684474123539303e+03,1.241982289426894888e-123
1.412353923205342198e+03,1.695685335024326369e-121
1.414023372287145321e+03,2.216473530790522041e-119
1.415692821368948216e+03,2.773749635106737300e-117
1.417362270450751112e+03,3.323222278305604806e-115
1.419031719532554234e+03,3.811877599692755232e-113
1.420701168614357357e+03,4.186064606896385716e-111
1.422370617696160252e+03,4.401090819077160796e-109
1.424040066777963148e+03,4.429984003515600282e-107
1.425709515859766270e+03,4.269051649288737324e-105
1.427378964941569393e+03,3.938656295818655353e-103
1.429048414023372288e+03,3.478982007303639959e-101
1.430717863105175184e+03,2.942007022152731591e-99
1.432387312186978306e+03,2.381895210010314366e-97
1.434056761268781429e+03,1.846243676513106431e-95
1.435726210350584324e+03,1.370070181502192652e-93
1.437395659432387220e+03,9.733836152593531706e-92
1.439065108514190342e+03,6.620833593404528512e-90
1.440734557595993238e+03,4.311503442976863916e-88
1.442404006677796360e+03,2.688018328454823815e-86
1.444073455759599256e+03,1.604438732991721867e-84
1.445742904841402378e+03,9.168567225835551596e-83
1.447412353923205274e+03,5.016112096843978173e-81
1.449081803005008396e+03,2.627365038419642845e-79
1.450751252086811292e+03,1.317531549624636474e-77
1.452420701168614414e+03,6.325415440972807858e-76
1.454090150250417310e+03,2.907398144245669902e-74
1.455759599332220432e+03,1.279403065945693544e-72
1.457429048414023327e+03,5.390110754853266122e-71
1.459098497495826450e+03,2.174079468813990543e-69
1.460767946577629345e+03,8.395383977540087451e-68
1.462437395659432468e+03,3.103795772536607565e-66
1.464106844741235363e+03,1.098583657354110448e-64
1.465776293823038486e+03,3.722721561817340085e-63
1.467445742904841381e+03,1.207745419361852536e-61
1.469115191986644277e+03,3.751264326320581003e-60
1.470784641068447399e+03,1.115494308582156887e-58
1.472454090150250522e+03,3.175736600074606908e-57
1.474123539232053417e+03,8.655835882604266981e-56
1.475792988313856313e+03,2.258712609764560537e-54
1.477462437395659435e+03,5.642874130910497309e-53
1.479131886477462558e+03,1.349668691063062710e-51
1.480801335559265453e+03,3.090590089070283210e-50
1.482470784641068349e+03,6.775526768326758036e-49
1.484140233722871471e+03,1.422106583553415691e-47
1.485809682804674594e+03,2.857647474441874526e-46
1.487479131886477489e+03,5.497592954859677767e-45
1.489148580968280385e+03,1.012567383708240499e-43
1.490818030050083507e+03,1.785511741592641075e-42
1.492487479131886403e+03,3.014316915326973402e-41
1.494156928213689525e+03,4.871946769505933162e-40
1.495826377295492421e+03,7.538823613881430694e-39
1.497495826377295543e+03,1.116842812421278311e-37
1.499165275459098439e+03,1.584046581888265098e-36
1.500834724540901561e+03,2.150954717098343832e-35
1.502504173622704457e+03,2.796288715307634585e-34
1.504173622704507579e+03,3.480328006514974780e-33
1.505843071786310475e+03,4.147112018420102071e-32
1.507512520868113597e+03,4.731063531582623818e-31
1.509181969949916493e+03,5.167246949062395792e-30
1.510851419031719615e+03,5.403150675237319628e-29
1.512520868113522511e+03,5.409067033302617974e-28
1.514190317195325406e+03,5.184239684740935107e-27
1.515859766277128529e+03,4.757022488990328429e-26
1.517529215358931651e+03,4.179003747997733695e-25
1.519198664440734547e+03,3.514776713912402483e-24
1.520868113522537442e+03,2.830154496025622048e-23
1.522537562604340565e+03,2.181775051162890988e-22
1.524207011686143687e+03,1.610264513619460801e-21
1.525876460767946583e+03,1.137815634252527196e-20
1.527545909849749478e+03,7.697221696770709161e-20
1.529215358931552601e+03,4.985210688872282231e-19
1.530884808013355723e+03,3.091152729097127466e-18
1.532554257095158619e+03,1.835037032265365652e-17
1.534223706176961514e+03,1.042933520985101445e-16
1.535893155258764637e+03,5.674869036640855955e-16
1.537562604340567759e+03,2.956259027057685510e-15
1.539232053422370655e+03,1.474404163972884027e-14
1.540901502504173550e+03,7.040087176318209069e-14
1.542570951585976673e+03,3.218303139812262559e-13
1.544240400667779795e+03,1.408520864629440205e-12
1.545909849749582690e+03,5.901834734614184154e-12
1.547579298831385586e+03,2.367544917139744747e-11
1.549248747913188708e+03,9.092783153583263207e-11
1.550918196994991604e+03,3.343357863083234982e-10
1.552587646076794499e+03,1.176945408558021718e-09
1.554257095158597622e+03,3.966588943966777593e-09
1.555926544240400744e+03,1.279868937431353521e-08
1.557595993322203640e+03,3.953677346448166275e-08
1.559265442404006535e+03,1.169295756390805840e-07
1.560934891485809658e+03,3.310815246586110440e-07
1.562604340567612780e+03,8.974968710570995116e-07
1.564273789649415676e+03,2.329262117944029222e-06
1.565943238731218571e+03,5.787502714277462967e-06
1.567612687813021694e+03,1.376738557336642621e-05
1.569282136894824816e+03,3.135444856215395141e-05
1.570951585976627712e+03,6.836507309052636152e-05
1.572621035058430607e+03,1.427107936884986254e-04
1.574290484140233730e+03,2.852113368306176009e-04
1.575959933222036852e+03,5.457128379510563709e-04
1.577629382303839748e+03,9.996523262083124948e-04
1.579298831385642643e+03,1.753158634013980742e-03
1.580968280467445766e+03,2.943614086394424813e-03
1.582637729549248888e+03,4.731817149315513220e-03
1.584307178631051784e+03,7.282197597382146156e-03
1.585976627712854679e+03,1.072962115137606615e-02
1.587646076794657802e+03,1.513539433388996248e-02
1.589315525876460924e+03,2.044045301689592642e-02
1.590984974958263820e+03,2.642863400869887094e-02
1.592654424040066715e+03,3.271495599737538756e-02
1.594323873121869838e+03,3.877085584885516661e-02
1.595993322203672733e+03,4.398978700463152675e-02
1.597662771285475628e+03,4.778435784580766649e-02
1.599332220367278751e+03,4.969435667166487852e-02
1.601001669449081874e+03,4.947841912230946382e-02
1.602671118530884769e+03,4.716414666369202896e-02
1.604340567612687664e+03,4.304230999690838999e-02
1.606010016694490787e+03,3.760681767596467384e-02
1.607679465776293910e+03,3.145755914735073183e-02
1.609348914858096805e+03,2.519247770277434698e-02
1.611018363939899700e+03,1.931542051465351059e-02
